"","GOOGL.Open","GOOGL.High","GOOGL.Low","GOOGL.Close","GOOGL.Volume","GOOGL.Adjusted","GOOGL.Date","Company.Name"
"2169",402.672668,407.822815,402.402405,406.926941,4078917,406.926941,"2013-04-02","GOOGLE"
"2170",407.137146,407.507507,400.735748,403.50351,3473523,403.50351,"2013-04-03","GOOGLE"
"2171",402.527527,403.27829,396.046051,397.932922,4890305,397.932922,"2013-04-04","GOOGLE"
"2172",393.423431,393.888885,388.588593,391.916931,6860932,391.916931,"2013-04-05","GOOGLE"
"2173",389.764771,390.165161,384.584595,387.812805,5658536,387.812805,"2013-04-08","GOOGLE"
"2174",388.138153,392.267273,386.941956,389.214203,4310285,389.214203,"2013-04-09","GOOGLE"
"2175",391.851837,396.571564,388.388397,395.485474,3953243,395.485474,"2013-04-10","GOOGLE"
"2176",396.836823,396.94696,392.422424,395.590576,4053343,395.590576,"2013-04-11","GOOGLE"
"2177",396.391388,396.446442,391.856842,395.42041,3270127,395.42041,"2013-04-12","GOOGLE"
"2178",393.368378,398.898895,388.898895,391.356354,4901294,391.356354,"2013-04-15","GOOGLE"
"2179",393.68869,398.398407,392.352356,397.082092,3480516,397.082092,"2013-04-16","GOOGLE"
"2180",393.768768,395.815826,389.439453,391.671661,4069926,391.671661,"2013-04-17","GOOGLE"
"2181",393.068054,393.293304,381.011017,383.338348,6638355,383.338348,"2013-04-18","GOOGLE"
"2182",384.964966,402.122131,383.513519,400.335327,11594794,400.335327,"2013-04-19","GOOGLE"
"2183",400.700714,402.382385,387.887878,400.455444,5761033,400.455444,"2013-04-22","GOOGLE"
"2184",400.900909,408.158173,400.580566,404.35434,4580015,404.35434,"2013-04-23","GOOGLE"
"2185",404.459473,409.409424,404.404419,407.132141,3654542,407.132141,"2013-04-24","GOOGLE"
"2186",408.533539,408.643646,404.219208,404.954956,3980416,404.954956,"2013-04-25","GOOGLE"
"2187",404.204193,404.274261,398.68869,401.111115,4970425,401.111115,"2013-04-26","GOOGLE"
"2188",402.027039,411.761749,401.901917,409.939941,4596998,409.939941,"2013-04-29","GOOGLE"
"2189",409.909912,414.234222,409.249237,412.697693,4608787,412.697693,"2013-04-30","GOOGLE"
"2190",412.042053,412.772766,408.588593,410.625641,2907090,410.625641,"2013-05-01","GOOGLE"
"2191",410.460449,417.692688,409.934937,415.220215,4032563,415.220215,"2013-05-02","GOOGLE"
"2192",418.898895,423.823822,418.418427,423.283295,5020175,423.283295,"2013-05-03","GOOGLE"
"2193",424.554565,431.356354,424.554565,431.206207,4278317,431.206207,"2013-05-06","GOOGLE"
"2194",431.936951,432.367371,425.760773,429.044037,3914082,429.044037,"2013-05-07","GOOGLE"
"2195",428.928925,437.37738,426.881897,437.252258,4931663,437.252258,"2013-05-08","GOOGLE"
"2196",435.855865,440.270264,434.549561,436.176178,4396799,436.176178,"2013-05-09","GOOGLE"
"2197",438.093079,440.710724,436.51651,440.555542,3791605,440.555542,"2013-05-10","GOOGLE"
"2198",439.884888,441.676666,437.127136,439.204193,2894103,439.204193,"2013-05-13","GOOGLE"
"2199",439.189178,444.789795,439.009003,443.993988,3155441,443.993988,"2013-05-14","GOOGLE"
"2200",448.198212,458.648651,447.457458,458.403412,7963828,458.403412,"2013-05-15","GOOGLE"
"2201",459.959961,460.450439,451.456451,452.38739,6412781,452.38739,"2013-05-16","GOOGLE"
"2202",455.465454,457.202209,450.710724,455.045044,5578416,455.045044,"2013-05-17","GOOGLE"
"2203",452.952942,460.760773,452.952942,454.719727,4540855,454.719727,"2013-05-20","GOOGLE"
"2204",454.464478,456.286285,449.254242,453.938934,3962034,453.938934,"2013-05-21","GOOGLE"
"2205",451.73172,455.110107,443.883881,445.155151,5116079,445.155151,"2013-05-22","GOOGLE"
"2206",438.938934,445.425415,437.437439,441.836823,4545650,441.836823,"2013-05-23","GOOGLE"
"2207",438.068054,439.849854,435.940948,437.097107,4589006,437.097107,"2013-05-24","GOOGLE"
"2208",442.1922,446.51651,440.640656,441.07608,4510485,441.07608,"2013-05-28","GOOGLE"
"2209",438.293304,439.434448,432.577576,434.5896,4022773,434.5896,"2013-05-29","GOOGLE"
"2210",435.395386,439.889893,433.638641,435.815826,4237159,435.815826,"2013-05-30","GOOGLE"
"2211",434.494507,438.938934,434.194183,436.046051,3934861,436.046051,"2013-05-31","GOOGLE"
"2212",436.936951,437.422424,427.937927,434.249237,4946449,434.249237,"2013-06-03","GOOGLE"
"2213",434.359344,435.730743,427.462463,429.97998,3733463,429.97998,"2013-06-04","GOOGLE"
"2214",431.686676,435.160156,428.993988,430.280273,4209386,430.280273,"2013-06-05","GOOGLE"
"2215",432.582581,433.598602,424.034027,432.752747,5153042,432.752747,"2013-06-06","GOOGLE"
"2216",435.64566,440.44043,433.093079,440.305298,5343851,440.305298,"2013-06-07","GOOGLE"
"2217",441.491486,445.945953,440.485474,445.555542,4670924,445.555542,"2013-06-10","GOOGLE"
"2218",442.427429,443.943939,440.200195,440.345337,3511685,440.345337,"2013-06-11","GOOGLE"
"2219",443.173187,443.443451,435.260254,436.426422,4405190,436.426422,"2013-06-12","GOOGLE"
"2220",434.924927,440.270264,433.183197,438.938934,4135660,438.938934,"2013-06-13","GOOGLE"
"2221",440.490479,442.792786,437.502502,437.957947,4485510,437.957947,"2013-06-14","GOOGLE"
"2222",440.055054,445.160156,439.57959,443.568573,4288307,443.568573,"2013-06-17","GOOGLE"
"2223",444.769775,450.950958,444.619629,450.760773,4329466,450.760773,"2013-06-18","GOOGLE"
"2224",451.136139,455.875885,449.199188,450.790802,5825968,450.790802,"2013-06-19","GOOGLE"
"2225",447.442444,450.950958,442.097107,442.812805,6737256,442.812805,"2013-06-20","GOOGLE"
"2226",444.614624,445.385376,436.971985,440.905914,7956635,440.905914,"2013-06-21","GOOGLE"
"2227",436.376373,438.598602,432.057068,435.330322,6027766,435.330322,"2013-06-24","GOOGLE"
"2228",439.069061,440.280273,432.687683,433.533539,5101294,433.533539,"2013-06-25","GOOGLE"
"2229",437.312317,439.439453,435.720734,437.262268,3659137,437.262268,"2013-06-26","GOOGLE"
"2230",439.839844,442.787781,438.763763,438.973969,3849147,438.973969,"2013-06-27","GOOGLE"
"2231",437.887878,441.361359,437.532532,440.625641,4693901,440.625641,"2013-06-28","GOOGLE"
"2232",443.668671,446.486481,442.942932,444.384369,3446150,444.384369,"2013-07-01","GOOGLE"
"2233",445.545532,445.945953,439.074066,441.596588,3779217,441.596588,"2013-07-02","GOOGLE"
"2234",440.390381,445.030029,439.689697,443.658661,2091906,443.658661,"2013-07-03","GOOGLE"
"2235",445.450439,448.153168,444.114105,447.1922,3400396,447.1922,"2013-07-05","GOOGLE"
"2236",450.055054,453.588593,448.988983,452.997986,3935061,452.997986,"2013-07-08","GOOGLE"
"2237",455.955963,456.931946,449.439453,453.073059,3954841,453.073059,"2013-07-09","GOOGLE"
"2238",452.177185,456.026031,450.640656,453.448456,3413383,453.448456,"2013-07-10","GOOGLE"
"2239",456.95697,460.865875,454.714722,460.580566,5163232,460.580566,"2013-07-11","GOOGLE"
"2240",460.460449,461.961975,458.078064,461.961975,5131264,461.961975,"2013-07-12","GOOGLE"
"2241",462.61261,464.464478,458.638641,462.8078,3917079,462.8078,"2013-07-15","GOOGLE"
"2242",464.029022,464.449463,457.40741,460.265259,3962034,460.265259,"2013-07-16","GOOGLE"
"2243",460.960968,463.89389,458.608612,459.734741,3009188,459.734741,"2013-07-17","GOOGLE"
"2244",459.954956,460.460449,452.047058,455.795807,7261731,455.795807,"2013-07-18","GOOGLE"
"2245",443.748749,451.926941,438.243256,448.748749,14703881,448.748749,"2013-07-19","GOOGLE"
"2246",451.451447,456.791779,448.948944,455.805817,5800594,455.805817,"2013-07-22","GOOGLE"
"2247",455.805817,456.95697,450.235229,452.352356,4087309,452.352356,"2013-07-23","GOOGLE"
"2248",454.084076,455.605591,450.800812,451.901917,4152843,451.901917,"2013-07-24","GOOGLE"
"2249",447.382385,448.873871,443.48349,444.294281,5996198,444.294281,"2013-07-25","GOOGLE"
"2250",443.938934,445.44043,441.441437,443.118103,3551845,443.118103,"2013-07-26","GOOGLE"
"2251",442.892883,447.857849,440.885895,441.576569,3780016,441.576569,"2013-07-29","GOOGLE"
"2252",443.173187,448.253265,440.875885,445.905914,3507689,445.905914,"2013-07-30","GOOGLE"
"2253",446.941956,448.703705,443.533539,444.319305,4342653,444.319305,"2013-07-31","GOOGLE"
"2254",447.947937,452.727722,447.947937,452.562561,4272523,452.562561,"2013-08-01","GOOGLE"
"2255",452.17218,453.953949,450.86087,453.738739,3424372,453.738739,"2013-08-02","GOOGLE"
"2256",453.148163,453.213226,450.050049,452.952942,2616781,452.952942,"2013-08-05","GOOGLE"
"2257",452.797791,455.310303,448.313324,448.733734,3009188,448.733734,"2013-08-06","GOOGLE"
"2258",447.967957,449.674683,444.98999,445.770782,2755642,445.770782,"2013-08-07","GOOGLE"
"2259",448.193207,448.368378,443.088074,446.776764,2973024,446.776764,"2013-08-08","GOOGLE"
"2260",445.725739,448.208221,445.445435,445.650665,2644753,445.650665,"2013-08-09","GOOGLE"
"2261",443.89389,443.943939,441.266266,443.198212,2751246,443.198212,"2013-08-12","GOOGLE"
"2262",443.858856,444.694702,438.538544,441.066071,2836760,441.066071,"2013-08-13","GOOGLE"
"2263",439.624634,440.555542,434.014008,435.340332,4160236,435.340332,"2013-08-14","GOOGLE"
"2264",432.652649,432.892883,429.429443,430.260254,3734662,430.260254,"2013-08-15","GOOGLE"
"2265",431.071075,431.651642,428.6987,428.883881,3346850,428.883881,"2013-08-16","GOOGLE"
"2266",429.284271,436.436432,429.154144,433.25827,3618178,433.25827,"2013-08-19","GOOGLE"
"2267",434.609619,436.491486,432.202209,433.143158,2463534,433.143158,"2013-08-20","GOOGLE"
"2268",435.760773,438.89389,433.683685,435.100098,3511085,435.100098,"2013-08-21","GOOGLE"
"2269",436.786774,437.812805,435.560547,437.292297,1738060,437.292297,"2013-08-22","GOOGLE"
"2270",439.35434,439.439453,435.310303,435.540527,2152046,435.540527,"2013-08-23","GOOGLE"
"2271",435.435425,437.887878,433.458466,433.628632,2102895,433.628632,"2013-08-26","GOOGLE"
"2272",430.240234,432.297302,424.374359,425.500488,3464732,425.500488,"2013-08-27","GOOGLE"
"2273",425.550537,428.133148,424.309296,424.699707,2657140,424.699707,"2013-08-28","GOOGLE"
"2274",424.959961,430.620636,424.719727,428.143158,2954043,428.143158,"2013-08-29","GOOGLE"
"2275",428.308319,429.449463,423.203217,423.873871,3719477,423.873871,"2013-08-30","GOOGLE"
"2276",427.607605,433.528534,427.402405,430.620636,4091105,430.620636,"2013-09-03","GOOGLE"
"2277",430.605591,437.187195,428.013,436.251251,4078318,436.251251,"2013-09-04","GOOGLE"
"2278",437.187195,440.380371,436.241241,440.220215,2580017,440.220215,"2013-09-05","GOOGLE"
"2279",441.661652,442.332336,437.307312,440.230225,3120077,440.230225,"2013-09-06","GOOGLE"
"2280",442.307312,445.320313,441.651642,444.469482,2466731,444.469482,"2013-09-09","GOOGLE"
"2281",445.455444,446.446442,442.442444,444.779785,2572625,444.779785,"2013-09-10","GOOGLE"
"2282",444.714722,448.933929,443.48349,448.543549,3217979,448.543549,"2013-09-11","GOOGLE"
"2283",449.149139,449.399414,445.450439,446.97699,2188809,446.97699,"2013-09-12","GOOGLE"
"2284",447.697693,448.2883,442.862854,444.97998,2648149,444.97998,"2013-09-13","GOOGLE"
"2285",448.548553,448.948944,442.877869,444.32431,2670327,444.32431,"2013-09-16","GOOGLE"
"2286",444.149139,444.639648,440.940948,443.498505,2516281,443.498505,"2013-09-17","GOOGLE"
"2287",443.618622,452.437439,441.97699,452.112122,3865531,452.112122,"2013-09-18","GOOGLE"
"2288",453.448456,453.448456,448.148163,449.644653,3192604,449.644653,"2013-09-19","GOOGLE"
"2289",449.644653,452.517517,448.25827,452.007019,8681909,452.007019,"2013-09-20","GOOGLE"
"2290",448.523529,451.246246,443.04303,443.693695,3551245,443.693695,"2013-09-23","GOOGLE"
"2291",443.693695,445.495483,441.141144,443.863861,2970626,443.863861,"2013-09-24","GOOGLE"
"2292",443.718719,443.718719,438.238251,439.054047,3294702,439.054047,"2013-09-25","GOOGLE"
"2293",439.5896,441.816803,437.937927,439.524536,2517280,439.524536,"2013-09-26","GOOGLE"
"2294",437.847839,439.199188,436.091095,438.633636,2515082,438.633636,"2013-09-27","GOOGLE"
"2295",434.974976,440.86087,434.5896,438.393402,3441355,438.393402,"2013-09-30","GOOGLE"
"2296",440.565552,444.279266,440.465454,443.943939,3366230,443.943939,"2013-10-01","GOOGLE"
"2297",441.806793,445.125122,439.349335,444.439453,2987609,444.439453,"2013-10-02","GOOGLE"
"2298",444.444458,447.497498,436.486481,438.48349,4229766,438.48349,"2013-10-03","GOOGLE"
"2299",437.937927,439.194183,435.435425,436.611603,2713284,436.611603,"2013-10-04","GOOGLE"
"2300",434.159149,437.432434,432.487488,433.303314,2584613,433.303314,"2013-10-07","GOOGLE"
"2301",433.093079,433.423431,426.241241,427.262268,3883513,427.262268,"2013-10-08","GOOGLE"
"2302",428.568573,431.756744,421.911926,428.358368,5297297,428.358368,"2013-10-09","GOOGLE"
"2303",432.352356,434.849854,430.535522,434.554565,4506089,434.554565,"2013-10-10","GOOGLE"
"2304",433.448456,437.177185,433.083069,436.431427,2814982,436.431427,"2013-10-11","GOOGLE"
"2305",433.763763,438.563568,433.128113,438.4935,2484713,438.4935,"2013-10-14","GOOGLE"
"2306",438.318329,443.25827,437.437439,441.446442,3180616,441.446442,"2013-10-15","GOOGLE"
"2307",443.378387,449.614624,442.447449,449.464478,4011185,449.464478,"2013-10-16","GOOGLE"
"2308",446.941956,448.898895,443.308319,444.839844,8504687,444.839844,"2013-10-17","GOOGLE"
"2309",488.778778,508.238251,487.487488,506.211212,23109667,506.211212,"2013-10-18","GOOGLE"
"2310",506.236237,510.01001,500.275269,502.152161,7249343,502.152161,"2013-10-21","GOOGLE"
"2311",503.002991,507.007019,498.393402,504.003998,4412783,504.003998,"2013-10-22","GOOGLE"
"2312",501.001007,517.892883,500.815826,516.221191,5321074,516.221191,"2013-10-23","GOOGLE"
"2313",516.451477,520.805786,512.912903,513.288269,4180016,513.288269,"2013-10-24","GOOGLE"
"2314",514.924927,514.924927,505.875885,508.108093,4056939,508.108093,"2013-10-25","GOOGLE"
"2315",508.108093,512.227234,507.002014,508.007996,2315083,508.007996,"2013-10-28","GOOGLE"
"2316",510.060059,518.989014,507.257263,518.638611,3206790,518.638611,"2013-10-29","GOOGLE"
"2317",519.234253,519.274292,513.513489,515.725708,2645552,515.725708,"2013-10-30","GOOGLE"
"2318",514.97998,521.281311,512.497498,515.805786,3276720,515.805786,"2013-10-31","GOOGLE"
"2319",516.411438,518.518494,513.063049,514.034058,2564033,514.034058,"2013-11-01","GOOGLE"
"2320",516.266296,516.701721,511.52652,513.568542,2275322,513.568542,"2013-11-04","GOOGLE"
"2321",510.685699,516.34137,509.219208,511.271271,2360437,511.271271,"2013-11-05","GOOGLE"
"2322",513.313293,514.014038,508.193207,511.886902,1823974,511.886902,"2013-11-06","GOOGLE"
"2323",511.816803,512.477478,504.32431,504.479492,3355841,504.479492,"2013-11-07","GOOGLE"
"2324",504.879883,509.759766,504.754761,508.523529,2579018,508.523529,"2013-11-08","GOOGLE"
"2325",505.260254,508.47348,504.504517,505.800812,2222975,505.800812,"2013-11-11","GOOGLE"
"2326",504.35434,509.289276,503.002991,506.396393,2433764,506.396393,"2013-11-12","GOOGLE"
"2327",503.878876,516.941956,503.753754,516.75177,3155641,516.75177,"2013-11-13","GOOGLE"
"2328",517.477478,520.395386,515.690674,518.133118,2331067,518.133118,"2013-11-14","GOOGLE"
"2329",517.952942,519.519531,515.670654,517.297302,2550047,517.297302,"2013-11-15","GOOGLE"
"2330",518.393372,524.894897,515.135132,516.291321,3515881,516.291321,"2013-11-18","GOOGLE"
"2331",516.376404,517.892883,512.037048,513.113098,2260937,513.113098,"2013-11-19","GOOGLE"
"2332",515.490479,517.197205,510.690704,511.666656,1925473,511.666656,"2013-11-20","GOOGLE"
"2333",514.014038,519.674683,513.513489,517.552551,2181416,517.552551,"2013-11-21","GOOGLE"
"2334",517.227234,518.603577,515.125122,516.461487,2505892,516.461487,"2013-11-22","GOOGLE"
"2335",519.099121,527.122131,518.028015,523.488464,3222774,523.488464,"2013-11-25","GOOGLE"
"2336",524.824829,531.281311,521.992004,529.734741,4568027,529.734741,"2013-11-26","GOOGLE"
"2337",531.54657,534.534546,530.530518,532.087097,2244953,532.087097,"2013-11-27","GOOGLE"
"2338",531.611633,533.843872,530.255249,530.325317,2383214,530.325317,"2013-11-29","GOOGLE"
"2339",532.287292,533.708679,525.905884,527.767761,2743654,527.767761,"2013-12-02","GOOGLE"
"2340",526.000977,532.252258,525.035034,527.157166,3348848,527.157166,"2013-12-03","GOOGLE"
"2341",526.211182,532.522522,525.525513,529.619629,2380817,529.619629,"2013-12-04","GOOGLE"
"2342",529.12915,530.360352,526.071045,529.199219,2265133,529.199219,"2013-12-05","GOOGLE"
"2343",535.43042,535.535522,530.570557,535.470459,2854742,535.470459,"2013-12-06","GOOGLE"
"2344",536.031006,541.696716,534.544556,539.609619,2962235,539.609619,"2013-12-09","GOOGLE"
"2345",538.613586,546.701721,538.363342,542.872864,3704092,542.872864,"2013-12-10","GOOGLE"
"2346",544.244263,546.206177,538.123108,539.184204,3420176,539.184204,"2013-12-11","GOOGLE"
"2347",540.325317,542.012024,535.035034,535.515503,3189807,535.515503,"2013-12-12","GOOGLE"
"2348",538.23822,538.683655,529.474487,530.925903,4320475,530.925903,"2013-12-13","GOOGLE"
"2349",532.532532,537.882874,531.53656,537.027039,3200796,537.027039,"2013-12-16","GOOGLE"
"2350",536.94696,540.920898,534.724731,535.465454,3068329,535.465454,"2013-12-17","GOOGLE"
"2351",536.461487,543.018005,530.050049,542.917908,4416179,542.917908,"2013-12-18","GOOGLE"
"2352",540.925903,546.541565,540.080078,543.653625,3328069,543.653625,"2013-12-19","GOOGLE"
"2353",544.694702,551.136108,544.544556,550.86084,6516677,550.86084,"2013-12-20","GOOGLE"
"2354",554.474487,558.458435,553.113098,558.108093,3439757,558.108093,"2013-12-23","GOOGLE"
"2355",558.04303,558.178162,554.604614,556.476501,1466932,556.476501,"2013-12-24","GOOGLE"
"2356",557.562561,560.060059,554.899902,559.289307,2672924,559.289307,"2013-12-26","GOOGLE"
"2357",560.560547,560.700684,557.027039,559.759766,3136261,559.759766,"2013-12-27","GOOGLE"
"2358",560.730713,560.810791,555.065063,555.285278,2469728,555.285278,"2013-12-30","GOOGLE"
"2359",556.676697,561.061035,553.683655,560.915894,2713084,560.915894,"2013-12-31","GOOGLE"
"2360",558.288269,559.434448,554.684692,557.117126,3639157,557.117126,"2014-01-02","GOOGLE"
"2361",558.058044,559.024048,553.018005,553.05304,3330067,553.05304,"2014-01-03","GOOGLE"
"2362",557.062073,559.98999,553.773804,559.219238,3535061,559.219238,"2014-01-06","GOOGLE"
"2363",563.063049,570.415405,561.141113,570,5100095,570,"2014-01-07","GOOGLE"
"2364",573.573547,574.234253,567.212219,571.186157,4480515,571.186157,"2014-01-08","GOOGLE"
"2365",572.292297,572.682678,563.343323,565.685669,4164831,565.685669,"2014-01-09","GOOGLE"
"2366",570.110107,570.110107,561.686707,565.65564,4282713,565.65564,"2014-01-10","GOOGLE"
"2367",563.798828,574.029053,559.144165,562.052063,4832962,562.052063,"2014-01-13","GOOGLE"
"2368",569.544556,576.07605,564.609619,575.275269,4960235,575.275269,"2014-01-14","GOOGLE"
"2369",577.072083,578.078064,572.467468,574.884888,3896500,574.884888,"2014-01-15","GOOGLE"
"2370",575.125122,579.544556,574.574585,578.68866,3364432,578.68866,"2014-01-16","GOOGLE"
"2371",579.004028,580.895874,572.672668,575.84082,5397197,575.84082,"2014-01-17","GOOGLE"
"2372",581.046021,582.582581,576.226196,582.432434,3955840,582.432434,"2014-01-21","GOOGLE"
"2373",583.888916,584.529541,580.01001,583.093079,3139657,583.093079,"2014-01-22","GOOGLE"
"2374",580.580566,581.826843,577.762756,580.630615,3894302,580.630615,"2014-01-23","GOOGLE"
"2375",576.081055,577.352356,562.062073,562.477478,7777215,562.477478,"2014-01-24","GOOGLE"
"2376",563.613586,563.813843,541.676697,551.166138,8698493,551.166138,"2014-01-27","GOOGLE"
"2377",555.715698,563.438416,555.525513,562.067078,4415980,562.067078,"2014-01-28","GOOGLE"
"2378",560.120117,561.436462,550.260254,554.014038,4755040,554.014038,"2014-01-29","GOOGLE"
"2379",573.073059,576.821838,564.189209,568.263245,10172617,568.263245,"2014-01-30","GOOGLE"
"2380",586.261292,593.863892,576.141113,591.07605,11121467,591.07605,"2014-01-31","GOOGLE"
"2381",590.190186,591.451477,566.571594,567.282288,9129062,567.282288,"2014-02-03","GOOGLE"
"2382",569.564575,578.078064,569.074097,569.649658,5618176,569.649658,"2014-02-04","GOOGLE"
"2383",572.262268,575.960938,564.574585,572.17218,4784211,572.17218,"2014-02-05","GOOGLE"
"2384",576.141113,580.660645,574.349365,580.560547,3889307,580.560547,"2014-02-06","GOOGLE"
"2385",584.399414,589.539551,580.86084,589.309326,5267128,589.309326,"2014-02-07","GOOGLE"
"2386",586.486511,591.791809,585.095093,587.052063,3886510,587.052063,"2014-02-10","GOOGLE"
"2387",590.675659,596.531555,586.691711,595.685669,4097498,595.685669,"2014-02-11","GOOGLE"
"2388",595.095093,595.595581,591.281311,593.938965,3445551,593.938965,"2014-02-12","GOOGLE"
"2389",590.965942,600.550537,590.42041,600.550537,3669127,600.550537,"2014-02-13","GOOGLE"
"2390",598.403381,602.797791,596.997009,602.002014,4369027,602.002014,"2014-02-14","GOOGLE"
"2391",601.306335,607.042053,600.600586,606.046021,4213582,606.046021,"2014-02-18","GOOGLE"
"2392",603.253235,605.21521,599.349365,601.77179,4202993,601.77179,"2014-02-19","GOOGLE"
"2393",602.17218,604.049072,600.710693,602.657654,3398198,602.657654,"2014-02-20","GOOGLE"
"2394",604.509521,605.540527,602.022034,602.497498,3720875,602.497498,"2014-02-21","GOOGLE"
"2395",603.283264,610.690674,603.153137,606.861877,3345251,606.861877,"2014-02-24","GOOGLE"
"2396",608.578552,612.862854,605.815796,610.610596,2874523,610.610596,"2014-02-25","GOOGLE"
"2397",612.61261,615.055054,607.487488,610.695679,3960436,610.695679,"2014-02-26","GOOGLE"
"2398",609.80481,612.727722,609.114136,610.21521,2517480,610.21521,"2014-02-27","GOOGLE"
"2399",610.780762,612.707703,603.713684,608.433411,4622573,608.433411,"2014-02-28","GOOGLE"
"2400",603.979004,604.524536,596.666687,601.94696,4205390,601.94696,"2014-03-03","GOOGLE"
"2401",608.108093,608.608582,605.355347,608.063049,2932465,608.063049,"2014-03-04","GOOGLE"
"2402",608.133118,612.152161,606.31134,609.739746,2468129,609.739746,"2014-03-05","GOOGLE"
"2403",611.75177,613.68866,609.909912,610.415405,2533664,610.415405,"2014-03-06","GOOGLE"
"2404",614.014038,614.109131,606.326355,608.002991,3027170,608.002991,"2014-03-07","GOOGLE"
"2405",608.45343,609.429443,602.647644,606.391418,2426771,606.391418,"2014-03-10","GOOGLE"
"2406",607.492493,607.767761,598.918945,600.595581,3422574,600.595581,"2014-03-11","GOOGLE"
"2407",598.798828,604.529541,592.687683,604.254272,3924671,604.254272,"2014-03-12","GOOGLE"
"2408",604.57959,605.855835,592.972961,595.125122,4686509,595.125122,"2014-03-13","GOOGLE"
"2409",591.586609,596.031006,586.851868,586.987,4583212,586.987,"2014-03-14","GOOGLE"
"2410",590.21521,599.134155,589.644653,596.646667,4319876,596.646667,"2014-03-17","GOOGLE"
"2411",597.932922,606.371399,597.127136,606.236206,3626370,606.236206,"2014-03-18","GOOGLE"
"2412",606.506531,606.601624,597.802795,600.22522,3222574,600.22522,"2014-03-19","GOOGLE"
"2413",600.575562,605.4104,598.278259,599.179199,3366031,599.179199,"2014-03-20","GOOGLE"
"2414",603.758789,605.42041,591.816833,592.112122,6410583,592.112122,"2014-03-21","GOOGLE"
"2415",592.687683,593.04303,573.548523,579.544556,6068126,579.544556,"2014-03-24","GOOGLE"
"2416",583.583557,585.505493,574.074097,579.939941,4815580,579.939941,"2014-03-25","GOOGLE"
"2417",581.586609,586.371399,566.316345,566.551575,5154840,566.551575,"2014-03-26","GOOGLE"
"2418",565.990967,566.53656,551.601624,557.697693,7636756,557.697693,"2014-03-27","GOOGLE"
"2419",560.060059,567.16217,559.444458,560.63562,4513282,560.63562,"2014-03-28","GOOGLE"
"2420",565.765747,568.068054,556.981995,557.812805,3880715,557.812805,"2014-03-31","GOOGLE"
"2421",560.695679,569.319336,559.55957,568.013,4357638,568.013,"2014-04-01","GOOGLE"
"2422",571.521545,572.972961,562.562561,568.118103,4168028,568.118103,"2014-04-02","GOOGLE"
"2423",573.390015,588.299988,566.01001,571.5,4018300,571.5,"2014-04-03","GOOGLE"
"2424",578.549988,579.719971,544.48999,545.25,5363700,545.25,"2014-04-04","GOOGLE"
"2425",544.789978,549.849976,530.530029,540.630005,3961600,540.630005,"2014-04-07","GOOGLE"
"2426",545.049988,559.880005,544.700012,557.51001,3482500,557.51001,"2014-04-08","GOOGLE"
"2427",565.840027,567.799988,555.380005,567.039978,3031600,567.039978,"2014-04-09","GOOGLE"
"2428",568,568.210022,545.5,546.690002,3294500,546.690002,"2014-04-10","GOOGLE"
"2429",537.940002,547.590027,533.400024,537.76001,3174700,537.76001,"2014-04-11","GOOGLE"
"2430",543.659973,553.02002,540.52002,545.200012,2541200,545.200012,"2014-04-14","GOOGLE"
"2431",551,552.890015,530.640015,548.700012,3997800,548.700012,"2014-04-15","GOOGLE"
"2432",557.700012,564,553.099976,563.900024,4582200,563.900024,"2014-04-16","GOOGLE"
"2433",556.320007,557,539.400024,543.340027,5614700,543.340027,"2014-04-17","GOOGLE"
"2434",544,544,534,539.369995,2425100,539.369995,"2014-04-21","GOOGLE"
"2435",536,548,536,545.5,2331100,545.5,"2014-04-22","GOOGLE"
"2436",543.669983,544.799988,528.130005,537.51001,1955700,537.51001,"2014-04-23","GOOGLE"
"2437",541.690002,542.5,531,534.440002,2067400,534.440002,"2014-04-24","GOOGLE"
"2438",532.26001,533.859985,522.5,523.099976,2370000,523.099976,"2014-04-25","GOOGLE"
"2439",525.799988,525.900024,511,522.97998,3752800,522.97998,"2014-04-28","GOOGLE"
"2440",523.890015,537.76001,523,536.330017,2535200,536.330017,"2014-04-29","GOOGLE"
"2441",535.119995,536.340027,529.090027,534.880005,2038500,534.880005,"2014-04-30","GOOGLE"
"2442",534.25,539.909973,532.859985,538.530029,2004300,538.530029,"2014-05-01","GOOGLE"
"2443",541.440002,542.400024,533.27002,533.869995,1780800,533.869995,"2014-05-02","GOOGLE"
"2444",530.23999,535.719971,527.580017,535.330017,1228400,535.330017,"2014-05-05","GOOGLE"
"2445",533.409973,534.549988,522.26001,522.570007,1835000,522.570007,"2014-05-06","GOOGLE"
"2446",523.25,524.429993,511.089996,518,3074300,518,"2014-05-07","GOOGLE"
"2447",515.719971,527.349976,514.460022,520.169983,2452000,520.169983,"2014-05-08","GOOGLE"
"2448",518.650024,527.349976,514.280029,526.619995,2261200,526.619995,"2014-05-09","GOOGLE"
"2449",531.840027,538.75,527.51001,538.429993,1948400,538.429993,"2014-05-12","GOOGLE"
"2450",539.580017,543.98999,537.900024,541.539978,2012000,541.539978,"2014-05-13","GOOGLE"
"2451",541.820007,541.820007,533.109985,534.409973,1280900,534.409973,"2014-05-14","GOOGLE"
"2452",533.140015,534,525.309998,529.119995,1832900,529.119995,"2014-05-15","GOOGLE"
"2453",529.599976,530.840027,523.570007,528.299988,1907700,528.299988,"2014-05-16","GOOGLE"
