"","Open","High","Low","Close","Volume","Adjusted","Date","Company.Name"
"4795",38.5275,38.619999,37.935001,38.174999,101766000,37.11351,"2019-01-24","APPLE"
"4796",38.869999,39.532501,38.580002,39.439999,134142000,38.343338,"2019-01-25","APPLE"
"4797",38.947498,39.0825,38.415001,39.075001,104768400,37.988483,"2019-01-28","APPLE"
"4798",39.0625,39.532501,38.5275,38.669998,166348800,37.594753,"2019-01-29","APPLE"
"4799",40.8125,41.537498,40.057499,41.3125,244439200,40.163769,"2019-01-30","APPLE"
"4800",41.5275,42.25,41.139999,41.610001,162958400,40.453003,"2019-01-31","APPLE"
"4801",41.740002,42.244999,41.482498,41.630001,130672400,40.47245,"2019-02-01","APPLE"
"4802",41.852501,42.915001,41.82,42.8125,125982000,41.622055,"2019-02-04","APPLE"
"4803",43.215,43.77,43.087502,43.544998,144406400,42.334198,"2019-02-05","APPLE"
"4804",43.662498,43.892502,43.212502,43.560001,112958400,42.348782,"2019-02-06","APPLE"
"4805",43.099998,43.485001,42.584999,42.735001,126966800,41.546722,"2019-02-07","APPLE"
"4806",42.247501,42.665001,42.105,42.602501,95280000,41.595539,"2019-02-08","APPLE"
"4807",42.762501,42.802502,42.3125,42.357498,83973600,41.356331,"2019-02-11","APPLE"
"4808",42.525002,42.75,42.424999,42.7225,89134000,41.712696,"2019-02-12","APPLE"
"4809",42.8475,43.119999,42.48,42.544998,89960800,41.539394,"2019-02-13","APPLE"
"4810",42.427502,42.814999,42.345001,42.700001,87342800,41.690735,"2019-02-14","APPLE"
"4811",42.8125,42.924999,42.4375,42.605,98507200,41.597973,"2019-02-15","APPLE"
"4812",42.427502,42.860001,42.372501,42.732498,75891200,41.722466,"2019-02-19","APPLE"
"4813",42.797501,43.330002,42.747501,43.0075,104457600,41.990963,"2019-02-20","APPLE"
"4814",42.950001,43.092499,42.575001,42.764999,68998800,41.754196,"2019-02-21","APPLE"
"4815",42.895,43.25,42.845001,43.2425,75652800,42.220413,"2019-02-22","APPLE"
"4816",43.540001,43.967499,43.487499,43.557499,87493600,42.527962,"2019-02-25","APPLE"
"4817",43.427502,43.825001,43.2925,43.5825,68280800,42.552376,"2019-02-26","APPLE"
"4818",43.302502,43.75,43.182499,43.717499,111341600,42.684185,"2019-02-27","APPLE"
"4819",43.580002,43.727501,43.23,43.287498,112861600,42.264343,"2019-02-28","APPLE"
"4820",43.57,43.787498,43.2225,43.7425,103544800,42.708591,"2019-03-01","APPLE"
"4821",43.922501,44.4375,43.4925,43.962502,109744800,42.923397,"2019-03-04","APPLE"
"4822",43.985001,44,43.634998,43.8825,78949600,42.845284,"2019-03-05","APPLE"
"4823",43.6675,43.872501,43.485001,43.630001,83241600,42.598751,"2019-03-06","APPLE"
"4824",43.467499,43.610001,43.005001,43.125,99185600,42.10569,"2019-03-07","APPLE"
"4825",42.580002,43.267502,42.375,43.227501,95997600,42.205765,"2019-03-08","APPLE"
"4826",43.872501,44.779999,43.837502,44.724998,128044000,43.66787,"2019-03-11","APPLE"
"4827",45,45.6675,44.842499,45.227501,129870400,44.158501,"2019-03-12","APPLE"
"4828",45.5625,45.825001,45.23,45.427502,124130000,44.353764,"2019-03-13","APPLE"
"4829",45.974998,46.025002,45.639999,45.932499,94318000,44.846825,"2019-03-14","APPLE"
"4830",46.212502,46.8325,45.935001,46.529999,156171600,45.43021,"2019-03-15","APPLE"
"4831",46.450001,47.0975,46.447498,47.005001,104879200,45.893982,"2019-03-18","APPLE"
"4832",47.087502,47.247501,46.48,46.6325,126585600,45.530285,"2019-03-19","APPLE"
"4833",46.557499,47.372501,46.182499,47.040001,124140800,45.92815,"2019-03-20","APPLE"
"4834",47.505001,49.0825,47.452499,48.772499,204136800,47.619701,"2019-03-21","APPLE"
"4835",48.834999,49.422501,47.695,47.762501,169630800,46.633579,"2019-03-22","APPLE"
"4836",47.877499,47.994999,46.650002,47.185001,175381200,46.069725,"2019-03-25","APPLE"
"4837",47.915001,48.220001,46.145,46.697498,199202000,45.593746,"2019-03-26","APPLE"
"4838",47.1875,47.439999,46.637501,47.1175,119393600,46.003826,"2019-03-27","APPLE"
"4839",47.237499,47.389999,46.8825,47.18,83121600,46.064838,"2019-03-28","APPLE"
"4840",47.4575,47.52,47.134998,47.487499,94256000,46.365078,"2019-03-29","APPLE"
"4841",47.91,47.919998,47.095001,47.810001,111448000,46.679951,"2019-04-01","APPLE"
"4842",47.772499,48.615002,47.762501,48.505001,91062800,47.358524,"2019-04-02","APPLE"
"4843",48.3125,49.125,48.287498,48.837502,93087200,47.683174,"2019-04-03","APPLE"
"4844",48.697498,49.092499,48.285,48.922501,76457200,47.766159,"2019-04-04","APPLE"
"4845",49.112499,49.275002,48.982498,49.25,74106400,48.085915,"2019-04-05","APPLE"
"4846",49.105,50.057499,49.084999,50.025002,103526800,48.842602,"2019-04-08","APPLE"
"4847",50.080002,50.712502,49.807499,49.875,143072800,48.696148,"2019-04-09","APPLE"
"4848",49.669998,50.185001,49.544998,50.154999,86781200,48.969521,"2019-04-10","APPLE"
"4849",50.212502,50.25,49.610001,49.737499,83603200,48.561893,"2019-04-11","APPLE"
"4850",49.799999,50.035,49.052502,49.717499,111042800,48.54237,"2019-04-12","APPLE"
"4851",49.645,49.962502,49.502499,49.807499,70146400,48.630241,"2019-04-15","APPLE"
"4852",49.865002,50.342499,49.639999,49.8125,102785600,48.63512,"2019-04-16","APPLE"
"4853",49.884998,50.845001,49.6525,50.782501,115627200,49.582191,"2019-04-17","APPLE"
"4854",50.779999,51.037498,50.630001,50.965,96783200,49.760384,"2019-04-18","APPLE"
"4855",50.7075,51.235001,50.584999,51.1325,77758000,49.92392,"2019-04-22","APPLE"
"4856",51.107498,51.9375,50.974998,51.869999,93292000,50.643982,"2019-04-23","APPLE"
"4857",51.84,52.119999,51.762501,51.790001,70162400,50.56588,"2019-04-24","APPLE"
"4858",51.7075,51.939999,51.279999,51.32,74172800,50.106987,"2019-04-25","APPLE"
"4859",51.224998,51.25,50.529999,51.075001,74596400,49.867783,"2019-04-26","APPLE"
"4860",51.099998,51.4925,50.965,51.1525,88818800,49.943447,"2019-04-29","APPLE"
"4861",50.764999,50.849998,49.7775,50.1675,186139600,48.981728,"2019-04-30","APPLE"
"4862",52.470001,53.827499,52.307499,52.630001,259309200,51.386017,"2019-05-01","APPLE"
"4863",52.459999,53.162498,52.032501,52.287498,127985200,51.051624,"2019-05-02","APPLE"
"4864",52.7225,52.959999,52.557499,52.9375,83569600,51.686256,"2019-05-03","APPLE"
"4865",51.072498,52.209999,50.875,52.119999,129772400,50.888081,"2019-05-06","APPLE"
"4866",51.470001,51.855,50.2075,50.715,155054800,49.516289,"2019-05-07","APPLE"
"4867",50.474998,51.334999,50.4375,50.724998,105358000,49.526051,"2019-05-08","APPLE"
"4868",50.099998,50.419998,49.165001,50.18,139634400,48.993935,"2019-05-09","APPLE"
"4869",49.355,49.712502,48.192501,49.294998,164834800,48.315205,"2019-05-10","APPLE"
"4870",46.927502,47.369999,45.712502,46.43,229722400,45.507149,"2019-05-13","APPLE"
"4871",46.602501,47.424999,46.352501,47.165001,146118800,46.227539,"2019-05-14","APPLE"
"4872",46.567501,47.9375,46.505001,47.73,106178800,46.781303,"2019-05-15","APPLE"
"4873",47.477501,48.1175,47.209999,47.52,132125600,46.575481,"2019-05-16","APPLE"
"4874",46.732498,47.724998,46.689999,47.25,131516400,46.310848,"2019-05-17","APPLE"
"4875",45.880001,46.087502,45.07,45.772499,154449200,44.862713,"2019-05-20","APPLE"
"4876",46.305,47,46.174999,46.650002,113459200,45.722771,"2019-05-21","APPLE"
"4877",46.165001,46.427502,45.637501,45.695,118994400,44.786758,"2019-05-22","APPLE"
"4878",44.950001,45.134998,44.452499,44.915001,146118800,44.022259,"2019-05-23","APPLE"
"4879",45.049999,45.535,44.654999,44.7425,94858800,43.853184,"2019-05-24","APPLE"
"4880",44.73,45.147499,44.477501,44.557499,111792800,43.67186,"2019-05-28","APPLE"
"4881",44.105,44.837502,44,44.345001,113924800,43.463589,"2019-05-29","APPLE"
"4882",44.487499,44.807499,44.1675,44.575001,84873600,43.689014,"2019-05-30","APPLE"
"4883",44.057499,44.497501,43.747501,43.767502,108174400,42.897568,"2019-05-31","APPLE"
"4884",43.900002,44.48,42.567501,43.325001,161584400,42.46386,"2019-06-03","APPLE"
"4885",43.860001,44.9575,43.630001,44.91,123872000,44.017357,"2019-06-04","APPLE"
"4886",46.07,46.247501,45.285,45.634998,119093600,44.727943,"2019-06-05","APPLE"
"4887",45.77,46.3675,45.537498,46.305,90105200,45.384628,"2019-06-06","APPLE"
"4888",46.627499,47.98,46.442501,47.537498,122737600,46.592632,"2019-06-07","APPLE"
"4889",47.952499,48.842499,47.904999,48.145,104883600,47.188061,"2019-06-10","APPLE"
"4890",48.715,49,48.400002,48.702499,107731600,47.734478,"2019-06-11","APPLE"
"4891",48.487499,48.9925,48.3475,48.547501,73012800,47.582558,"2019-06-12","APPLE"
"4892",48.674999,49.197498,48.400002,48.537498,86698400,47.572754,"2019-06-13","APPLE"
"4893",47.887501,48.397499,47.575001,48.185001,75046000,47.227264,"2019-06-14","APPLE"
"4894",48.224998,48.740002,48.0425,48.4725,58676400,47.509048,"2019-06-17","APPLE"
"4895",49.012501,50.072498,48.802502,49.612499,106204000,48.626385,"2019-06-18","APPLE"
"4896",49.919998,49.970001,49.327499,49.467499,84496800,48.484268,"2019-06-19","APPLE"
"4897",50.092499,50.1525,49.5075,49.865002,86056000,48.873875,"2019-06-20","APPLE"
"4898",49.700001,50.212502,49.537498,49.695,191202400,48.707249,"2019-06-21","APPLE"
"4899",49.634998,50.040001,49.5425,49.645,72881600,48.658245,"2019-06-24","APPLE"
"4900",49.607498,49.814999,48.822498,48.892502,84281200,47.9207,"2019-06-25","APPLE"
"4901",49.442501,50.247501,49.337502,49.950001,104270000,48.95718,"2019-06-26","APPLE"
"4902",50.072498,50.392502,49.892502,49.935001,83598800,48.942482,"2019-06-27","APPLE"
"4903",49.669998,49.875,49.262501,49.48,124442400,48.496521,"2019-06-28","APPLE"
"4904",50.7925,51.122501,50.162498,50.387501,109012000,49.385994,"2019-07-01","APPLE"
"4905",50.352501,50.782501,50.34,50.682499,67740800,49.675125,"2019-07-02","APPLE"
"4906",50.82,51.110001,50.672501,51.102501,45448000,50.086773,"2019-07-03","APPLE"
"4907",50.837502,51.27,50.724998,51.057499,69062000,50.042671,"2019-07-05","APPLE"
"4908",50.202499,50.349998,49.602501,50.005001,101354400,49.011082,"2019-07-08","APPLE"
"4909",49.799999,50.377499,49.702499,50.310001,82312000,49.310028,"2019-07-09","APPLE"
"4910",50.462502,50.932499,50.389999,50.807499,71588400,49.79763,"2019-07-10","APPLE"
"4911",50.827499,51.0975,50.427502,50.4375,80767200,49.43499,"2019-07-11","APPLE"
"4912",50.612499,51,50.549999,50.825001,70380800,49.814785,"2019-07-12","APPLE"
"4913",51.022499,51.467499,51,51.302502,67789600,50.282803,"2019-07-15","APPLE"
"4914",51.147499,51.5275,50.875,51.125,67467200,50.108829,"2019-07-16","APPLE"
"4915",51.012501,51.272499,50.817501,50.837502,56430000,49.827045,"2019-07-17","APPLE"
"4916",51,51.470001,50.924999,51.415001,74162400,50.393063,"2019-07-18","APPLE"
"4917",51.447498,51.625,50.59,50.647499,83717200,49.640816,"2019-07-19","APPLE"
"4918",50.912498,51.807499,50.9025,51.805,89111600,50.775303,"2019-07-22","APPLE"
"4919",52.115002,52.227501,51.822498,52.209999,73420800,51.172264,"2019-07-23","APPLE"
"4920",51.9175,52.287498,51.7925,52.1675,59966400,51.130604,"2019-07-24","APPLE"
"4921",52.2225,52.310001,51.682499,51.755001,55638400,50.726307,"2019-07-25","APPLE"
"4922",51.869999,52.432499,51.785,51.935001,70475600,50.902733,"2019-07-26","APPLE"
"4923",52.115002,52.66,52.110001,52.419998,86693600,51.378082,"2019-07-29","APPLE"
"4924",52.189999,52.540001,51.827499,52.195,135742800,51.157562,"2019-07-30","APPLE"
"4925",54.105,55.342499,52.825001,53.259998,277125600,52.201382,"2019-07-31","APPLE"
"4926",53.474998,54.5075,51.685001,52.107498,216071600,51.0718,"2019-08-01","APPLE"
"4927",51.3825,51.607498,50.407501,51.005001,163448400,49.991211,"2019-08-02","APPLE"
"4928",49.497501,49.662498,48.145,48.334999,209572000,47.374279,"2019-08-05","APPLE"
"4929",49.077499,49.517502,48.509998,49.25,143299200,48.271091,"2019-08-06","APPLE"
"4930",48.852501,49.889999,48.455002,49.759998,133457600,48.770958,"2019-08-07","APPLE"
"4931",50.049999,50.8825,49.8475,50.857498,108038000,49.846642,"2019-08-08","APPLE"
"4932",50.325001,50.689999,49.822498,50.247501,98478800,49.435886,"2019-08-09","APPLE"
"4933",49.904999,50.512501,49.787498,50.119999,89927600,49.310448,"2019-08-12","APPLE"
"4934",50.255001,53.035,50.119999,52.2425,188874000,51.398663,"2019-08-13","APPLE"
"4935",50.790001,51.610001,50.647499,50.6875,146189600,49.868778,"2019-08-14","APPLE"
"4936",50.865002,51.285,49.9175,50.435001,108909600,49.620365,"2019-08-15","APPLE"
"4937",51.07,51.790001,50.959999,51.625,110481600,50.791138,"2019-08-16","APPLE"
"4938",52.654999,53.182499,52.5075,52.587502,97654400,51.738091,"2019-08-19","APPLE"
"4939",52.720001,53.337502,52.580002,52.59,107537200,51.740551,"2019-08-20","APPLE"
"4940",53.247501,53.412498,52.900002,53.16,86141600,52.301342,"2019-08-21","APPLE"
"4941",53.297501,53.610001,52.6875,53.115002,89014800,52.257072,"2019-08-22","APPLE"
"4942",52.357498,53.012501,50.25,50.66,187272000,49.841724,"2019-08-23","APPLE"
"4943",51.465,51.797501,51.264999,51.622501,104174400,50.788681,"2019-08-26","APPLE"
"4944",51.965,52.137501,50.8825,51.040001,103493200,50.215584,"2019-08-27","APPLE"
"4945",51.025002,51.43,50.830002,51.3825,63755200,50.552551,"2019-08-28","APPLE"
"4946",52.125,52.330002,51.665001,52.252499,83962000,51.408497,"2019-08-29","APPLE"
"4947",52.540001,52.612499,51.799999,52.185001,84573600,51.342094,"2019-08-30","APPLE"
"4948",51.607498,51.744999,51.055,51.424999,80092000,50.594368,"2019-09-03","APPLE"
"4949",52.0975,52.369999,51.830002,52.297501,76752400,51.45277,"2019-09-04","APPLE"
"4950",53,53.4925,52.877499,53.32,95654800,52.458755,"2019-09-05","APPLE"
"4951",53.512501,53.605,53.127499,53.314999,77449200,52.453838,"2019-09-06","APPLE"
"4952",53.709999,54.110001,52.767502,53.5425,109237600,52.677666,"2019-09-09","APPLE"
"4953",53.465,54.195,52.927502,54.174999,127111600,53.299942,"2019-09-10","APPLE"
"4954",54.517502,55.927502,54.432499,55.897499,177158400,54.994625,"2019-09-11","APPLE"
"4955",56.200001,56.605,55.715,55.772499,128906800,54.871643,"2019-09-12","APPLE"
"4956",55,55.197498,54.255001,54.6875,159053200,53.804173,"2019-09-13","APPLE"
"4957",54.432499,55.032501,54.389999,54.974998,84632400,54.087025,"2019-09-16","APPLE"
"4958",54.990002,55.205002,54.779999,55.174999,73274800,54.283794,"2019-09-17","APPLE"
"4959",55.264999,55.712502,54.860001,55.692501,101360000,54.792938,"2019-09-18","APPLE"
"4960",55.502499,55.939999,55.092499,55.240002,88242400,54.347752,"2019-09-19","APPLE"
"4961",55.345001,55.639999,54.3675,54.432499,221652400,53.553288,"2019-09-20","APPLE"
"4962",54.737499,54.959999,54.412498,54.68,76662000,53.796787,"2019-09-23","APPLE"
"4963",55.2575,55.622501,54.297501,54.419998,124763200,53.540985,"2019-09-24","APPLE"
"4964",54.637501,55.375,54.285,55.2575,87613600,54.36496,"2019-09-25","APPLE"
"4965",55,55.235001,54.7075,54.9725,75334000,54.084572,"2019-09-26","APPLE"
"4966",55.134998,55.240002,54.32,54.705002,101408000,53.821392,"2019-09-27","APPLE"
"4967",55.224998,56.145,55.197498,55.9925,103909600,55.088089,"2019-09-30","APPLE"
"4968",56.267502,57.055,56.049999,56.147499,139223200,55.240593,"2019-10-01","APPLE"
"4969",55.764999,55.895,54.482498,54.740002,138449200,53.855824,"2019-10-02","APPLE"
"4970",54.607498,55.240002,53.782501,55.205002,114426000,54.313313,"2019-10-03","APPLE"
"4971",56.41,56.872501,55.9725,56.752499,138478800,55.835819,"2019-10-04","APPLE"
"4972",56.567501,57.482498,56.459999,56.764999,122306000,55.84811,"2019-10-07","APPLE"
"4973",56.455002,57.014999,56.0825,56.099998,111820000,55.193855,"2019-10-08","APPLE"
"4974",56.7575,56.947498,56.41,56.7575,74770400,55.840733,"2019-10-09","APPLE"
"4975",56.982498,57.610001,56.825001,57.522499,113013600,56.593376,"2019-10-10","APPLE"
"4976",58.237499,59.41,58.077499,59.052502,166795600,58.098663,"2019-10-11","APPLE"
"4977",58.724998,59.532501,58.6675,58.967499,96427600,58.015034,"2019-10-14","APPLE"
"4978",59.0975,59.412498,58.720001,58.830002,87360000,57.879757,"2019-10-15","APPLE"
"4979",58.342499,58.810001,58.299999,58.592499,73903200,57.646099,"2019-10-16","APPLE"
"4980",58.772499,59.037498,58.380001,58.82,67585200,57.869923,"2019-10-17","APPLE"
"4981",58.647499,59.395,58.572498,59.102501,97433600,58.147858,"2019-10-18","APPLE"
"4982",59.380001,60.247501,59.330002,60.127499,87247200,59.1563,"2019-10-21","APPLE"
"4983",60.290001,60.549999,59.904999,59.990002,82293600,59.021027,"2019-10-22","APPLE"
"4984",60.525002,60.810001,60.305,60.794998,75828800,59.813023,"2019-10-23","APPLE"
"4985",61.127499,61.200001,60.452499,60.895,69275200,59.911404,"2019-10-24","APPLE"
"4986",60.790001,61.682499,60.720001,61.645,73477200,60.649296,"2019-10-25","APPLE"
"4987",61.855,62.3125,61.68,62.262501,96572800,61.256813,"2019-10-28","APPLE"
"4988",62.2425,62.4375,60.642502,60.822498,142839600,59.840076,"2019-10-29","APPLE"
"4989",61.189999,61.325001,60.302502,60.814999,124522000,59.832695,"2019-10-30","APPLE"
"4990",61.810001,62.2925,59.314999,62.189999,139162000,61.18549,"2019-10-31","APPLE"
"4991",62.384998,63.982498,62.290001,63.955002,151125200,62.921982,"2019-11-01","APPLE"
"4992",64.332497,64.462502,63.845001,64.375,103272000,63.33519,"2019-11-04","APPLE"
"4993",64.262497,64.547501,64.080002,64.282501,79897600,63.24419,"2019-11-05","APPLE"
"4994",64.192497,64.372498,63.842499,64.309998,75864400,63.271244,"2019-11-06","APPLE"
"4995",64.684998,65.087502,64.527496,64.857498,94940400,64.001472,"2019-11-07","APPLE"
"4996",64.672501,65.110001,64.212502,65.035004,69986400,64.176643,"2019-11-08","APPLE"
"4997",64.574997,65.6175,64.57,65.550003,81821200,64.684845,"2019-11-11","APPLE"
"4998",65.387497,65.697502,65.230003,65.489998,87388800,64.625626,"2019-11-12","APPLE"
"4999",65.282501,66.195,65.267502,66.1175,102734400,65.24485,"2019-11-13","APPLE"
"5000",65.9375,66.220001,65.525002,65.660004,89182800,64.793396,"2019-11-14","APPLE"
"5001",65.919998,66.445,65.752502,66.440002,100206400,65.563087,"2019-11-15","APPLE"
"5002",66.449997,66.857498,66.057503,66.775002,86703200,65.893677,"2019-11-18","APPLE"
"5003",66.974998,67,66.347504,66.572502,76167200,65.69384,"2019-11-19","APPLE"
"5004",66.385002,66.519997,65.099998,65.797501,106234400,64.929077,"2019-11-20","APPLE"
"5005",65.922501,66.002502,65.294998,65.502502,121395200,64.637962,"2019-11-21","APPLE"
"5006",65.647499,65.794998,65.209999,65.445,65325200,64.581215,"2019-11-22","APPLE"
"5007",65.677498,66.610001,65.629997,66.592499,84020400,65.713562,"2019-11-25","APPLE"
"5008",66.735001,66.790001,65.625,66.072502,105207600,65.200439,"2019-11-26","APPLE"
"5009",66.394997,66.995003,66.327499,66.959999,65235600,66.076225,"2019-11-27","APPLE"
"5010",66.650002,67,66.474998,66.8125,46617600,65.930672,"2019-11-29","APPLE"
"5011",66.817497,67.0625,65.862503,66.040001,94487200,65.168365,"2019-12-02","APPLE"
"5012",64.577499,64.8825,64.072502,64.862503,114430400,64.006409,"2019-12-03","APPLE"
"5013",65.267502,65.827499,65.169998,65.434998,67181600,64.57135,"2019-12-04","APPLE"
"5014",65.947502,66.472504,65.682503,66.394997,74424400,65.518684,"2019-12-05","APPLE"
"5015",66.870003,67.75,66.824997,67.677498,106075600,66.784256,"2019-12-06","APPLE"
"5016",67.5,67.699997,66.227501,66.730003,128042400,65.849274,"2019-12-09","APPLE"
"5017",67.150002,67.517502,66.464996,67.120003,90420400,66.234116,"2019-12-10","APPLE"
"5018",67.202499,67.775002,67.125,67.692497,78756800,66.799065,"2019-12-11","APPLE"
"5019",66.945,68.139999,66.830002,67.864998,137310400,66.969276,"2019-12-12","APPLE"
"5020",67.864998,68.824997,67.732498,68.787498,133587600,67.879601,"2019-12-13","APPLE"
"5021",69.25,70.197502,69.245003,69.964996,128186000,69.041565,"2019-12-16","APPLE"
"5022",69.892502,70.442497,69.699997,70.102501,114158400,69.177246,"2019-12-17","APPLE"
"5023",69.949997,70.474998,69.779999,69.934998,116028400,69.011948,"2019-12-18","APPLE"
"5024",69.875,70.294998,69.737503,70.004997,98369200,69.081039,"2019-12-19","APPLE"
"5025",70.557503,70.662498,69.639999,69.860001,275978000,68.93795,"2019-12-20","APPLE"
"5026",70.1325,71.0625,70.092499,71,98572000,70.062912,"2019-12-23","APPLE"
"5027",71.172501,71.222504,70.730003,71.067497,48478800,70.129509,"2019-12-24","APPLE"
"5028",71.205002,72.495003,71.175003,72.477501,93121200,71.520897,"2019-12-26","APPLE"
"5029",72.779999,73.4925,72.029999,72.449997,146266000,71.493767,"2019-12-27","APPLE"
"5030",72.364998,73.172501,71.305,72.879997,144114400,71.918091,"2019-12-30","APPLE"
"5031",72.482498,73.419998,72.379997,73.412498,100805600,72.443558,"2019-12-31","APPLE"
"5032",74.059998,75.150002,73.797501,75.087502,135480400,74.096451,"2020-01-02","APPLE"
"5033",74.287498,75.144997,74.125,74.357498,146322800,73.376076,"2020-01-03","APPLE"
"5034",73.447502,74.989998,73.1875,74.949997,118387200,73.960762,"2020-01-06","APPLE"
"5035",74.959999,75.224998,74.370003,74.597504,108872000,73.61293,"2020-01-07","APPLE"
"5036",74.290001,76.110001,74.290001,75.797501,132079200,74.797081,"2020-01-08","APPLE"
"5037",76.809998,77.607498,76.550003,77.407501,170108400,76.385834,"2020-01-09","APPLE"
"5038",77.650002,78.167503,77.0625,77.582497,140644800,76.558533,"2020-01-10","APPLE"
"5039",77.910004,79.267502,77.787498,79.239998,121532000,78.194138,"2020-01-13","APPLE"
"5040",79.175003,79.392502,78.042503,78.169998,161954400,77.138268,"2020-01-14","APPLE"
"5041",77.962502,78.875,77.387497,77.834999,121923600,76.807701,"2020-01-15","APPLE"
"5042",78.397499,78.925003,78.022499,78.809998,108829200,77.769814,"2020-01-16","APPLE"
"5043",79.067497,79.684998,78.75,79.682503,137816400,78.630814,"2020-01-17","APPLE"
"5044",79.297501,79.754997,79,79.142502,110843200,78.097939,"2020-01-21","APPLE"
"5045",79.644997,79.997498,79.327499,79.425003,101832400,78.376709,"2020-01-22","APPLE"
"5046",79.480003,79.889999,78.912498,79.807503,104472000,78.754158,"2020-01-23","APPLE"
"5047",80.0625,80.832497,79.379997,79.577499,146537600,78.527184,"2020-01-24","APPLE"
"5048",77.514999,77.942497,76.220001,77.237503,161940000,76.218079,"2020-01-27","APPLE"
"5049",78.150002,79.599998,78.047501,79.422501,162234000,78.374245,"2020-01-28","APPLE"
"5050",81.112503,81.962502,80.345001,81.084999,216229200,80.014801,"2020-01-29","APPLE"
"5051",80.135002,81.022499,79.6875,80.967499,126743200,79.898842,"2020-01-30","APPLE"
"5052",80.232498,80.669998,77.072502,77.377502,199588400,76.356224,"2020-01-31","APPLE"
"5053",76.074997,78.372498,75.555,77.165001,173788400,76.14653,"2020-02-03","APPLE"
"5054",78.827499,79.910004,78.407501,79.712502,136616400,78.660408,"2020-02-04","APPLE"
"5055",80.879997,81.190002,79.737503,80.362503,118826800,79.301834,"2020-02-05","APPLE"
"5056",80.642502,81.305,80.065002,81.302498,105425600,80.229439,"2020-02-06","APPLE"
"5057",80.592499,80.849998,79.5,80.0075,117684000,79.138893,"2020-02-07","APPLE"
"5058",78.544998,80.387497,78.462502,80.387497,109348800,79.514755,"2020-02-10","APPLE"
"5059",80.900002,80.974998,79.677498,79.902496,94323200,79.035027,"2020-02-11","APPLE"
"5060",80.3675,81.805,80.3675,81.800003,113730400,80.911934,"2020-02-12","APPLE"
"5061",81.047501,81.555,80.837502,81.217499,94747600,80.335762,"2020-02-13","APPLE"
"5062",81.184998,81.495003,80.712502,81.237503,80113600,80.355537,"2020-02-14","APPLE"
"5063",78.839996,79.9375,78.652496,79.75,152531200,78.884193,"2020-02-18","APPLE"
"5064",80,81.142502,80,80.904999,93984000,80.026642,"2020-02-19","APPLE"
"5065",80.657501,81.162498,79.552498,80.074997,100566000,79.205658,"2020-02-20","APPLE"
"5066",79.654999,80.112503,77.625,78.262497,129554000,77.412849,"2020-02-21","APPLE"
"5067",74.315002,76.044998,72.307503,74.544998,222195200,73.735695,"2020-02-24","APPLE"
"5068",75.237503,75.6325,71.532501,72.019997,230673600,71.238106,"2020-02-25","APPLE"
"5069",71.6325,74.470001,71.625,73.162498,198054800,72.368202,"2020-02-26","APPLE"
"5070",70.275002,71.5,68.239998,68.379997,320605600,67.637627,"2020-02-27","APPLE"
"5071",64.315002,69.602501,64.092499,68.339996,426510000,67.598053,"2020-02-28","APPLE"
"5072",70.57,75.360001,69.43,74.702499,341397200,73.891479,"2020-03-02","APPLE"
"5073",75.917503,76,71.449997,72.330002,319475600,71.544739,"2020-03-03","APPLE"
"5074",74.110001,75.849998,73.282501,75.684998,219178400,74.863312,"2020-03-04","APPLE"
"5075",73.879997,74.887497,72.852501,73.230003,187572800,72.434975,"2020-03-05","APPLE"
"5076",70.5,72.705002,70.307503,72.2575,226176800,71.473038,"2020-03-06","APPLE"
"5077",65.9375,69.522499,65.75,66.542503,286744800,65.820076,"2020-03-09","APPLE"
"5078",69.285004,71.610001,67.342499,71.334999,285290000,70.560547,"2020-03-10","APPLE"
"5079",69.347504,70.305,67.964996,68.857498,255598800,68.10994,"2020-03-11","APPLE"
"5080",63.985001,67.5,62,62.057499,418474000,61.383766,"2020-03-12","APPLE"
"5081",66.222504,69.980003,63.237499,69.4925,370732000,68.738052,"2020-03-13","APPLE"
"5082",60.487499,64.769997,60,60.552502,322423600,59.895107,"2020-03-16","APPLE"
"5083",61.877499,64.402496,59.599998,63.215,324056000,62.528706,"2020-03-17","APPLE"
"5084",59.942501,62.5,59.279999,61.6675,300233600,60.998005,"2020-03-18","APPLE"
"5085",61.8475,63.209999,60.6525,61.195,271857200,60.530632,"2020-03-19","APPLE"
"5086",61.794998,62.9575,57,57.310001,401693200,56.687809,"2020-03-20","APPLE"
"5087",57.02,57.125,53.1525,56.092499,336752800,55.483524,"2020-03-23","APPLE"
"5088",59.09,61.922501,58.575001,61.720001,287531200,61.049931,"2020-03-24","APPLE"
"5089",62.6875,64.5625,61.075001,61.380001,303602000,60.713623,"2020-03-25","APPLE"
"5090",61.630001,64.669998,61.59,64.610001,252087200,63.908558,"2020-03-26","APPLE"
"5091",63.1875,63.967499,61.762501,61.935001,204216800,61.262596,"2020-03-27","APPLE"
"5092",62.685001,63.880001,62.349998,63.702499,167976400,63.010902,"2020-03-30","APPLE"
"5093",63.900002,65.622498,63,63.572498,197002000,62.88232,"2020-03-31","APPLE"
"5094",61.625,62.18,59.782501,60.227501,176218400,59.573635,"2020-04-01","APPLE"
"5095",60.084999,61.287498,59.224998,61.232498,165934000,60.567722,"2020-04-02","APPLE"
