"","Date","Close","Company.Name"
"3359","2013-05-10",16.1775,"APPLE"
"3360","2013-05-13",16.240713,"APPLE"
"3361","2013-05-14",15.852143,"APPLE"
"3362","2013-05-15",15.316071,"APPLE"
"3363","2013-05-16",15.520714,"APPLE"
"3364","2013-05-17",15.473571,"APPLE"
"3365","2013-05-20",15.818929,"APPLE"
"3366","2013-05-21",15.702143,"APPLE"
"3367","2013-05-22",15.7625,"APPLE"
"3368","2013-05-23",15.790714,"APPLE"
"3369","2013-05-24",15.898214,"APPLE"
"3370","2013-05-28",15.765714,"APPLE"
"3371","2013-05-29",15.891071,"APPLE"
"3372","2013-05-30",16.127857,"APPLE"
"3373","2013-05-31",16.061787,"APPLE"
"3374","2013-06-03",16.097143,"APPLE"
"3375","2013-06-04",16.046785,"APPLE"
"3376","2013-06-05",15.896786,"APPLE"
"3377","2013-06-06",15.659286,"APPLE"
"3378","2013-06-07",15.778929,"APPLE"
"3379","2013-06-10",15.674643,"APPLE"
"3380","2013-06-11",15.628571,"APPLE"
"3381","2013-06-12",15.435357,"APPLE"
"3382","2013-06-13",15.57,"APPLE"
"3383","2013-06-14",15.358929,"APPLE"
"3384","2013-06-17",15.428571,"APPLE"
"3385","2013-06-18",15.420357,"APPLE"
"3386","2013-06-19",15.107143,"APPLE"
"3387","2013-06-20",14.887143,"APPLE"
"3388","2013-06-21",14.767857,"APPLE"
"3389","2013-06-24",14.376429,"APPLE"
"3390","2013-06-25",14.379643,"APPLE"
"3391","2013-06-26",14.216786,"APPLE"
"3392","2013-06-27",14.063571,"APPLE"
"3393","2013-06-28",14.161786,"APPLE"
"3394","2013-07-01",14.615,"APPLE"
"3395","2013-07-02",14.946071,"APPLE"
"3396","2013-07-03",15.028571,"APPLE"
"3397","2013-07-05",14.907857,"APPLE"
"3398","2013-07-08",14.823214,"APPLE"
"3399","2013-07-09",15.083929,"APPLE"
"3400","2013-07-10",15.026071,"APPLE"
"3401","2013-07-11",15.260357,"APPLE"
"3402","2013-07-12",15.2325,"APPLE"
"3403","2013-07-15",15.265714,"APPLE"
"3404","2013-07-16",15.364286,"APPLE"
"3405","2013-07-17",15.368214,"APPLE"
"3406","2013-07-18",15.42,"APPLE"
"3407","2013-07-19",15.176786,"APPLE"
"3408","2013-07-22",15.225357,"APPLE"
"3409","2013-07-23",14.963929,"APPLE"
"3410","2013-07-24",15.7325,"APPLE"
"3411","2013-07-25",15.660714,"APPLE"
"3412","2013-07-26",15.749643,"APPLE"
"3413","2013-07-29",15.9925,"APPLE"
"3414","2013-07-30",16.190001,"APPLE"
"3415","2013-07-31",16.161785,"APPLE"
"3416","2013-08-01",16.309999,"APPLE"
"3417","2013-08-02",16.519285,"APPLE"
"3418","2013-08-05",16.766071,"APPLE"
"3419","2013-08-06",16.616072,"APPLE"
"3420","2013-08-07",16.606428,"APPLE"
"3421","2013-08-08",16.464643,"APPLE"
"3422","2013-08-09",16.230356,"APPLE"
"3423","2013-08-12",16.691429,"APPLE"
"3424","2013-08-13",17.484644,"APPLE"
"3425","2013-08-14",17.803572,"APPLE"
"3426","2013-08-15",17.782499,"APPLE"
"3427","2013-08-16",17.940357,"APPLE"
"3428","2013-08-19",18.133572,"APPLE"
"3429","2013-08-20",17.895357,"APPLE"
"3430","2013-08-21",17.941429,"APPLE"
"3431","2013-08-22",17.962856,"APPLE"
"3432","2013-08-23",17.893572,"APPLE"
"3433","2013-08-26",17.963215,"APPLE"
"3434","2013-08-27",17.449642,"APPLE"
"3435","2013-08-28",17.532143,"APPLE"
"3436","2013-08-29",17.560715,"APPLE"
"3437","2013-08-30",17.400715,"APPLE"
"3438","2013-09-03",17.449286,"APPLE"
"3439","2013-09-04",17.810356,"APPLE"
"3440","2013-09-05",17.688213,"APPLE"
"3441","2013-09-06",17.793571,"APPLE"
"3442","2013-09-09",18.077499,"APPLE"
"3443","2013-09-10",17.665714,"APPLE"
"3444","2013-09-11",16.70393,"APPLE"
"3445","2013-09-12",16.881786,"APPLE"
"3446","2013-09-13",16.603571,"APPLE"
"3447","2013-09-16",16.075714,"APPLE"
"3448","2013-09-17",16.261429,"APPLE"
"3449","2013-09-18",16.595715,"APPLE"
"3450","2013-09-19",16.867857,"APPLE"
"3451","2013-09-20",16.693214,"APPLE"
"3452","2013-09-23",17.522858,"APPLE"
"3453","2013-09-24",17.467857,"APPLE"
"3454","2013-09-25",17.1975,"APPLE"
"3455","2013-09-26",17.365,"APPLE"
"3456","2013-09-27",17.241072,"APPLE"
"3457","2013-09-30",17.026787,"APPLE"
"3458","2013-10-01",17.427143,"APPLE"
"3459","2013-10-02",17.484285,"APPLE"
"3460","2013-10-03",17.264643,"APPLE"
"3461","2013-10-04",17.251072,"APPLE"
"3462","2013-10-07",17.419643,"APPLE"
"3463","2013-10-08",17.17643,"APPLE"
"3464","2013-10-09",17.378214,"APPLE"
"3465","2013-10-10",17.487143,"APPLE"
"3466","2013-10-11",17.600357,"APPLE"
"3467","2013-10-14",17.715714,"APPLE"
"3468","2013-10-15",17.809999,"APPLE"
"3469","2013-10-16",17.896786,"APPLE"
"3470","2013-10-17",18.017857,"APPLE"
"3471","2013-10-18",18.174643,"APPLE"
"3472","2013-10-21",18.620001,"APPLE"
"3473","2013-10-22",18.566786,"APPLE"
"3474","2013-10-23",18.748571,"APPLE"
"3475","2013-10-24",18.996786,"APPLE"
"3476","2013-10-25",18.784286,"APPLE"
"3477","2013-10-28",18.924286,"APPLE"
"3478","2013-10-29",18.452856,"APPLE"
"3479","2013-10-30",18.746429,"APPLE"
"3480","2013-10-31",18.667856,"APPLE"
"3481","2013-11-01",18.5725,"APPLE"
"3482","2013-11-04",18.8125,"APPLE"
"3483","2013-11-05",18.766071,"APPLE"
"3484","2013-11-06",18.604286,"APPLE"
"3485","2013-11-07",18.303213,"APPLE"
"3486","2013-11-08",18.591429,"APPLE"
"3487","2013-11-11",18.5375,"APPLE"
"3488","2013-11-12",18.571787,"APPLE"
"3489","2013-11-13",18.593929,"APPLE"
"3490","2013-11-14",18.862858,"APPLE"
"3491","2013-11-15",18.749643,"APPLE"
"3492","2013-11-18",18.522499,"APPLE"
"3493","2013-11-19",18.555357,"APPLE"
"3494","2013-11-20",18.392857,"APPLE"
"3495","2013-11-21",18.612143,"APPLE"
"3496","2013-11-22",18.564285,"APPLE"
"3497","2013-11-25",18.705,"APPLE"
"3498","2013-11-26",19.049999,"APPLE"
"3499","2013-11-27",19.498571,"APPLE"
"3500","2013-11-29",19.859644,"APPLE"
"3501","2013-12-02",19.686787,"APPLE"
"3502","2013-12-03",20.225714,"APPLE"
"3503","2013-12-04",20.178572,"APPLE"
"3504","2013-12-05",20.282143,"APPLE"
"3505","2013-12-06",20.000713,"APPLE"
"3506","2013-12-09",20.229643,"APPLE"
"3507","2013-12-10",20.198214,"APPLE"
"3508","2013-12-11",20.048571,"APPLE"
"3509","2013-12-12",20.019285,"APPLE"
"3510","2013-12-13",19.801071,"APPLE"
"3511","2013-12-16",19.910713,"APPLE"
"3512","2013-12-17",19.821072,"APPLE"
"3513","2013-12-18",19.670357,"APPLE"
"3514","2013-12-19",19.445,"APPLE"
"3515","2013-12-20",19.607857,"APPLE"
"3516","2013-12-23",20.360357,"APPLE"
"3517","2013-12-24",20.27393,"APPLE"
"3518","2013-12-26",20.139286,"APPLE"
"3519","2013-12-27",20.003214,"APPLE"
"3520","2013-12-30",19.804285,"APPLE"
"3521","2013-12-31",20.036428,"APPLE"
"3522","2014-01-02",19.754642,"APPLE"
"3523","2014-01-03",19.320715,"APPLE"
"3524","2014-01-06",19.426071,"APPLE"
"3525","2014-01-07",19.287144,"APPLE"
"3526","2014-01-08",19.409286,"APPLE"
"3527","2014-01-09",19.161428,"APPLE"
"3528","2014-01-10",19.033571,"APPLE"
"3529","2014-01-13",19.133215,"APPLE"
"3530","2014-01-14",19.513929,"APPLE"
"3531","2014-01-15",19.905714,"APPLE"
"3532","2014-01-16",19.794643,"APPLE"
"3533","2014-01-17",19.309643,"APPLE"
"3534","2014-01-21",19.609644,"APPLE"
"3535","2014-01-22",19.696787,"APPLE"
"3536","2014-01-23",19.863571,"APPLE"
"3537","2014-01-24",19.502501,"APPLE"
"3538","2014-01-27",19.660713,"APPLE"
"3539","2014-01-28",18.089287,"APPLE"
"3540","2014-01-29",17.883928,"APPLE"
"3541","2014-01-30",17.849285,"APPLE"
"3542","2014-01-31",17.878571,"APPLE"
"3543","2014-02-03",17.911785,"APPLE"
"3544","2014-02-04",18.17107,"APPLE"
"3545","2014-02-05",18.306786,"APPLE"
"3546","2014-02-06",18.303928,"APPLE"
"3547","2014-02-07",18.559999,"APPLE"
"3548","2014-02-10",18.8925,"APPLE"
"3549","2014-02-11",19.14143,"APPLE"
"3550","2014-02-12",19.139999,"APPLE"
"3551","2014-02-13",19.44393,"APPLE"
"3552","2014-02-14",19.428213,"APPLE"
"3553","2014-02-18",19.499643,"APPLE"
"3554","2014-02-19",19.191786,"APPLE"
"3555","2014-02-20",18.969643,"APPLE"
"3556","2014-02-21",18.758928,"APPLE"
"3557","2014-02-24",18.84107,"APPLE"
"3558","2014-02-25",18.645,"APPLE"
"3559","2014-02-26",18.476786,"APPLE"
"3560","2014-02-27",18.845358,"APPLE"
"3561","2014-02-28",18.794287,"APPLE"
"3562","2014-03-03",18.848572,"APPLE"
"3563","2014-03-04",18.972857,"APPLE"
"3564","2014-03-05",19.012857,"APPLE"
"3565","2014-03-06",18.955357,"APPLE"
"3566","2014-03-07",18.944286,"APPLE"
"3567","2014-03-10",18.96143,"APPLE"
"3568","2014-03-11",19.14607,"APPLE"
"3569","2014-03-12",19.164642,"APPLE"
"3570","2014-03-13",18.951786,"APPLE"
"3571","2014-03-14",18.73893,"APPLE"
"3572","2014-03-17",18.812143,"APPLE"
"3573","2014-03-18",18.978571,"APPLE"
"3574","2014-03-19",18.973572,"APPLE"
"3575","2014-03-20",18.882143,"APPLE"
"3576","2014-03-21",19.031071,"APPLE"
"3577","2014-03-24",19.256786,"APPLE"
"3578","2014-03-25",19.463928,"APPLE"
"3579","2014-03-26",19.277857,"APPLE"
"3580","2014-03-27",19.195,"APPLE"
"3581","2014-03-28",19.173571,"APPLE"
"3582","2014-03-31",19.169287,"APPLE"
"3583","2014-04-01",19.344643,"APPLE"
"3584","2014-04-02",19.376785,"APPLE"
"3585","2014-04-03",19.2425,"APPLE"
"3586","2014-04-04",18.99357,"APPLE"
"3587","2014-04-07",18.695356,"APPLE"
"3588","2014-04-08",18.694286,"APPLE"
"3589","2014-04-09",18.940001,"APPLE"
"3590","2014-04-10",18.695715,"APPLE"
"3591","2014-04-11",18.557501,"APPLE"
"3592","2014-04-14",18.63143,"APPLE"
"3593","2014-04-15",18.498571,"APPLE"
"3594","2014-04-16",18.536072,"APPLE"
"3595","2014-04-17",18.747856,"APPLE"
"3596","2014-04-21",18.970358,"APPLE"
"3597","2014-04-22",18.989286,"APPLE"
"3598","2014-04-23",18.741072,"APPLE"
"3599","2014-04-24",20.2775,"APPLE"
"3600","2014-04-25",20.42643,"APPLE"
"3601","2014-04-28",21.217501,"APPLE"
"3602","2014-04-29",21.154642,"APPLE"
"3603","2014-04-30",21.074642,"APPLE"
"3604","2014-05-01",21.124287,"APPLE"
"3605","2014-05-02",21.16357,"APPLE"
"3606","2014-05-05",21.462856,"APPLE"
"3607","2014-05-06",21.22893,"APPLE"
"3608","2014-05-07",21.154642,"APPLE"
"3609","2014-05-08",20.999643,"APPLE"
"3610","2014-05-09",20.912144,"APPLE"
"3611","2014-05-12",21.172501,"APPLE"
"3612","2014-05-13",21.205713,"APPLE"
"3613","2014-05-14",21.209642,"APPLE"
"3614","2014-05-15",21.029285,"APPLE"
"3615","2014-05-16",21.339643,"APPLE"
"3616","2014-05-19",21.592501,"APPLE"
"3617","2014-05-20",21.596786,"APPLE"
"3618","2014-05-21",21.653929,"APPLE"
"3619","2014-05-22",21.688213,"APPLE"
"3620","2014-05-23",21.933214,"APPLE"
"3621","2014-05-27",22.343929,"APPLE"
"3622","2014-05-28",22.286072,"APPLE"
"3623","2014-05-29",22.692142,"APPLE"
"3624","2014-05-30",22.607143,"APPLE"
"3625","2014-06-02",22.451786,"APPLE"
"3626","2014-06-03",22.769285,"APPLE"
"3627","2014-06-04",23.029285,"APPLE"
"3628","2014-06-05",23.119642,"APPLE"
"3629","2014-06-06",23.05607,"APPLE"
"3630","2014-06-09",23.424999,"APPLE"
"3631","2014-06-10",23.5625,"APPLE"
"3632","2014-06-11",23.465,"APPLE"
"3633","2014-06-12",23.0725,"APPLE"
"3634","2014-06-13",22.82,"APPLE"
"3635","2014-06-16",23.049999,"APPLE"
"3636","2014-06-17",23.02,"APPLE"
"3637","2014-06-18",23.045,"APPLE"
"3638","2014-06-19",22.965,"APPLE"
"3639","2014-06-20",22.727501,"APPLE"
"3640","2014-06-23",22.7075,"APPLE"
"3641","2014-06-24",22.57,"APPLE"
"3642","2014-06-25",22.59,"APPLE"
"3643","2014-06-26",22.725,"APPLE"
"3644","2014-06-27",22.995001,"APPLE"
"3645","2014-06-30",23.2325,"APPLE"
"3646","2014-07-01",23.379999,"APPLE"
"3647","2014-07-02",23.370001,"APPLE"
"3648","2014-07-03",23.5075,"APPLE"
"3649","2014-07-07",23.9925,"APPLE"
"3650","2014-07-08",23.8375,"APPLE"
"3651","2014-07-09",23.8475,"APPLE"
"3652","2014-07-10",23.76,"APPLE"
"3653","2014-07-11",23.805,"APPLE"
"3654","2014-07-14",24.112499,"APPLE"
"3655","2014-07-15",23.83,"APPLE"
"3656","2014-07-16",23.695,"APPLE"
"3657","2014-07-17",23.272499,"APPLE"
"3658","2014-07-18",23.6075,"APPLE"
"3659","2014-07-21",23.485001,"APPLE"
"3660","2014-07-22",23.68,"APPLE"
"3661","2014-07-23",24.297501,"APPLE"
"3662","2014-07-24",24.2575,"APPLE"
"3663","2014-07-25",24.4175,"APPLE"
"3664","2014-07-28",24.754999,"APPLE"
"3665","2014-07-29",24.594999,"APPLE"
"3666","2014-07-30",24.5375,"APPLE"
"3667","2014-07-31",23.9,"APPLE"
"3668","2014-08-01",24.032499,"APPLE"
"3669","2014-08-04",23.897499,"APPLE"
"3670","2014-08-05",23.780001,"APPLE"
"3671","2014-08-06",23.74,"APPLE"
"3672","2014-08-07",23.620001,"APPLE"
"3673","2014-08-08",23.684999,"APPLE"
"3674","2014-08-11",23.997499,"APPLE"
"3675","2014-08-12",23.9925,"APPLE"
"3676","2014-08-13",24.309999,"APPLE"
"3677","2014-08-14",24.375,"APPLE"
"3678","2014-08-15",24.495001,"APPLE"
"3679","2014-08-18",24.790001,"APPLE"
"3680","2014-08-19",25.1325,"APPLE"
"3681","2014-08-20",25.1425,"APPLE"
"3682","2014-08-21",25.145,"APPLE"
"3683","2014-08-22",25.33,"APPLE"
"3684","2014-08-25",25.385,"APPLE"
"3685","2014-08-26",25.2225,"APPLE"
"3686","2014-08-27",25.532499,"APPLE"
"3687","2014-08-28",25.5625,"APPLE"
"3688","2014-08-29",25.625,"APPLE"
"3689","2014-09-02",25.825001,"APPLE"
"3690","2014-09-03",24.735001,"APPLE"
"3691","2014-09-04",24.530001,"APPLE"
"3692","2014-09-05",24.7425,"APPLE"
"3693","2014-09-08",24.59,"APPLE"
"3694","2014-09-09",24.497499,"APPLE"
"3695","2014-09-10",25.25,"APPLE"
"3696","2014-09-11",25.3575,"APPLE"
"3697","2014-09-12",25.415001,"APPLE"
"3698","2014-09-15",25.407499,"APPLE"
"3699","2014-09-16",25.215,"APPLE"
"3700","2014-09-17",25.395,"APPLE"
"3701","2014-09-18",25.4475,"APPLE"
"3702","2014-09-19",25.24,"APPLE"
"3703","2014-09-22",25.264999,"APPLE"
"3704","2014-09-23",25.66,"APPLE"
"3705","2014-09-24",25.4375,"APPLE"
"3706","2014-09-25",24.467501,"APPLE"
"3707","2014-09-26",25.1875,"APPLE"
"3708","2014-09-29",25.0275,"APPLE"
"3709","2014-09-30",25.1875,"APPLE"
"3710","2014-10-01",24.795,"APPLE"
"3711","2014-10-02",24.975,"APPLE"
"3712","2014-10-03",24.905001,"APPLE"
"3713","2014-10-06",24.905001,"APPLE"
"3714","2014-10-07",24.6875,"APPLE"
"3715","2014-10-08",25.200001,"APPLE"
"3716","2014-10-09",25.254999,"APPLE"
"3717","2014-10-10",25.182501,"APPLE"
"3718","2014-10-13",24.952499,"APPLE"
"3719","2014-10-14",24.6875,"APPLE"
"3720","2014-10-15",24.385,"APPLE"
"3721","2014-10-16",24.065001,"APPLE"
"3722","2014-10-17",24.4175,"APPLE"
"3723","2014-10-20",24.940001,"APPLE"
"3724","2014-10-21",25.6175,"APPLE"
"3725","2014-10-22",25.747499,"APPLE"
"3726","2014-10-23",26.2075,"APPLE"
"3727","2014-10-24",26.305,"APPLE"
"3728","2014-10-27",26.2775,"APPLE"
"3729","2014-10-28",26.684999,"APPLE"
"3730","2014-10-29",26.834999,"APPLE"
"3731","2014-10-30",26.745001,"APPLE"
"3732","2014-10-31",27,"APPLE"
"3733","2014-11-03",27.35,"APPLE"
"3734","2014-11-04",27.15,"APPLE"
"3735","2014-11-05",27.215,"APPLE"
"3736","2014-11-06",27.174999,"APPLE"
"3737","2014-11-07",27.252501,"APPLE"
"3738","2014-11-10",27.2075,"APPLE"
"3739","2014-11-11",27.424999,"APPLE"
"3740","2014-11-12",27.8125,"APPLE"
"3741","2014-11-13",28.205,"APPLE"
"3742","2014-11-14",28.545,"APPLE"
"3743","2014-11-17",28.497499,"APPLE"
"3744","2014-11-18",28.8675,"APPLE"
"3745","2014-11-19",28.6675,"APPLE"
"3746","2014-11-20",29.077499,"APPLE"
"3747","2014-11-21",29.1175,"APPLE"
"3748","2014-11-24",29.657499,"APPLE"
"3749","2014-11-25",29.4,"APPLE"
"3750","2014-11-26",29.75,"APPLE"
"3751","2014-11-28",29.7325,"APPLE"
"3752","2014-12-01",28.7675,"APPLE"
"3753","2014-12-02",28.657499,"APPLE"
"3754","2014-12-03",28.9825,"APPLE"
"3755","2014-12-04",28.872499,"APPLE"
"3756","2014-12-05",28.75,"APPLE"
"3757","2014-12-08",28.1,"APPLE"
"3758","2014-12-09",28.530001,"APPLE"
"3759","2014-12-10",27.987499,"APPLE"
"3760","2014-12-11",27.905001,"APPLE"
"3761","2014-12-12",27.432501,"APPLE"
"3762","2014-12-15",27.057501,"APPLE"
"3763","2014-12-16",26.6875,"APPLE"
"3764","2014-12-17",27.352501,"APPLE"
"3765","2014-12-18",28.1625,"APPLE"
"3766","2014-12-19",27.945,"APPLE"
"3767","2014-12-22",28.235001,"APPLE"
"3768","2014-12-23",28.135,"APPLE"
"3769","2014-12-24",28.002501,"APPLE"
"3770","2014-12-26",28.497499,"APPLE"
"3771","2014-12-29",28.477501,"APPLE"
"3772","2014-12-30",28.129999,"APPLE"
"3773","2014-12-31",27.594999,"APPLE"
"3774","2015-01-02",27.3325,"APPLE"
"3775","2015-01-05",26.5625,"APPLE"
"3776","2015-01-06",26.565001,"APPLE"
"3777","2015-01-07",26.9375,"APPLE"
"3778","2015-01-08",27.9725,"APPLE"
"3779","2015-01-09",28.002501,"APPLE"
"3780","2015-01-12",27.3125,"APPLE"
"3781","2015-01-13",27.555,"APPLE"
"3782","2015-01-14",27.450001,"APPLE"
"3783","2015-01-15",26.705,"APPLE"
"3784","2015-01-16",26.497499,"APPLE"
"3785","2015-01-20",27.18,"APPLE"
"3786","2015-01-21",27.387501,"APPLE"
"3787","2015-01-22",28.1,"APPLE"
"3788","2015-01-23",28.245001,"APPLE"
"3789","2015-01-26",28.275,"APPLE"
"3790","2015-01-27",27.285,"APPLE"
"3791","2015-01-28",28.827499,"APPLE"
"3792","2015-01-29",29.725,"APPLE"
"3793","2015-01-30",29.290001,"APPLE"
"3794","2015-02-02",29.657499,"APPLE"
"3795","2015-02-03",29.6625,"APPLE"
"3796","2015-02-04",29.889999,"APPLE"
"3797","2015-02-05",29.985001,"APPLE"
"3798","2015-02-06",29.7325,"APPLE"
"3799","2015-02-09",29.93,"APPLE"
"3800","2015-02-10",30.504999,"APPLE"
"3801","2015-02-11",31.219999,"APPLE"
"3802","2015-02-12",31.615,"APPLE"
"3803","2015-02-13",31.77,"APPLE"
"3804","2015-02-17",31.9575,"APPLE"
"3805","2015-02-18",32.18,"APPLE"
"3806","2015-02-19",32.112499,"APPLE"
"3807","2015-02-20",32.375,"APPLE"
"3808","2015-02-23",33.25,"APPLE"
"3809","2015-02-24",33.0425,"APPLE"
"3810","2015-02-25",32.197498,"APPLE"
"3811","2015-02-26",32.605,"APPLE"
"3812","2015-02-27",32.115002,"APPLE"
"3813","2015-03-02",32.272499,"APPLE"
"3814","2015-03-03",32.34,"APPLE"
"3815","2015-03-04",32.134998,"APPLE"
"3816","2015-03-05",31.602501,"APPLE"
"3817","2015-03-06",31.65,"APPLE"
"3818","2015-03-09",31.785,"APPLE"
"3819","2015-03-10",31.127501,"APPLE"
"3820","2015-03-11",30.559999,"APPLE"
"3821","2015-03-12",31.112499,"APPLE"
"3822","2015-03-13",30.897499,"APPLE"
"3823","2015-03-16",31.237499,"APPLE"
"3824","2015-03-17",31.76,"APPLE"
"3825","2015-03-18",32.1175,"APPLE"
"3826","2015-03-19",31.875,"APPLE"
"3827","2015-03-20",31.475,"APPLE"
"3828","2015-03-23",31.8025,"APPLE"
"3829","2015-03-24",31.672501,"APPLE"
"3830","2015-03-25",30.844999,"APPLE"
"3831","2015-03-26",31.059999,"APPLE"
"3832","2015-03-27",30.8125,"APPLE"
"3833","2015-03-30",31.592501,"APPLE"
"3834","2015-03-31",31.1075,"APPLE"
"3835","2015-04-01",31.0625,"APPLE"
"3836","2015-04-02",31.33,"APPLE"
"3837","2015-04-06",31.8375,"APPLE"
"3838","2015-04-07",31.502501,"APPLE"
"3839","2015-04-08",31.4,"APPLE"
"3840","2015-04-09",31.639999,"APPLE"
"3841","2015-04-10",31.775,"APPLE"
"3842","2015-04-13",31.7125,"APPLE"
"3843","2015-04-14",31.575001,"APPLE"
"3844","2015-04-15",31.695,"APPLE"
"3845","2015-04-16",31.5425,"APPLE"
"3846","2015-04-17",31.1875,"APPLE"
"3847","2015-04-20",31.9,"APPLE"
"3848","2015-04-21",31.727501,"APPLE"
"3849","2015-04-22",32.154999,"APPLE"
"3850","2015-04-23",32.4175,"APPLE"
"3851","2015-04-24",32.57,"APPLE"
"3852","2015-04-27",33.162498,"APPLE"
"3853","2015-04-28",32.639999,"APPLE"
"3854","2015-04-29",32.16,"APPLE"
"3855","2015-04-30",31.2875,"APPLE"
"3856","2015-05-01",32.237499,"APPLE"
"3857","2015-05-04",32.174999,"APPLE"
"3858","2015-05-05",31.450001,"APPLE"
"3859","2015-05-06",31.252501,"APPLE"
"3860","2015-05-07",31.315001,"APPLE"
"3861","2015-05-08",31.905001,"APPLE"
"3862","2015-05-11",31.58,"APPLE"
"3863","2015-05-12",31.467501,"APPLE"
"3864","2015-05-13",31.502501,"APPLE"
"3865","2015-05-14",32.237499,"APPLE"
"3866","2015-05-15",32.192501,"APPLE"
"3867","2015-05-18",32.547501,"APPLE"
"3868","2015-05-19",32.517502,"APPLE"
"3869","2015-05-20",32.514999,"APPLE"
"3870","2015-05-21",32.8475,"APPLE"
"3871","2015-05-22",33.134998,"APPLE"
"3872","2015-05-26",32.404999,"APPLE"
"3873","2015-05-27",33.009998,"APPLE"
"3874","2015-05-28",32.945,"APPLE"
"3875","2015-05-29",32.57,"APPLE"
"3876","2015-06-01",32.634998,"APPLE"
"3877","2015-06-02",32.490002,"APPLE"
"3878","2015-06-03",32.529999,"APPLE"
"3879","2015-06-04",32.34,"APPLE"
"3880","2015-06-05",32.162498,"APPLE"
"3881","2015-06-08",31.950001,"APPLE"
"3882","2015-06-09",31.855,"APPLE"
"3883","2015-06-10",32.220001,"APPLE"
"3884","2015-06-11",32.147499,"APPLE"
"3885","2015-06-12",31.7925,"APPLE"
"3886","2015-06-15",31.73,"APPLE"
"3887","2015-06-16",31.9,"APPLE"
"3888","2015-06-17",31.825001,"APPLE"
"3889","2015-06-18",31.969999,"APPLE"
"3890","2015-06-19",31.65,"APPLE"
"3891","2015-06-22",31.9025,"APPLE"
"3892","2015-06-23",31.7575,"APPLE"
"3893","2015-06-24",32.0275,"APPLE"
"3894","2015-06-25",31.875,"APPLE"
"3895","2015-06-26",31.6875,"APPLE"
"3896","2015-06-29",31.1325,"APPLE"
"3897","2015-06-30",31.3575,"APPLE"
"3898","2015-07-01",31.65,"APPLE"
"3899","2015-07-02",31.610001,"APPLE"
"3900","2015-07-06",31.5,"APPLE"
"3901","2015-07-07",31.422501,"APPLE"
"3902","2015-07-08",30.6425,"APPLE"
"3903","2015-07-09",30.0175,"APPLE"
"3904","2015-07-10",30.82,"APPLE"
"3905","2015-07-13",31.415001,"APPLE"
"3906","2015-07-14",31.4025,"APPLE"
"3907","2015-07-15",31.705,"APPLE"
"3908","2015-07-16",32.127499,"APPLE"
"3909","2015-07-17",32.404999,"APPLE"
"3910","2015-07-20",33.017502,"APPLE"
"3911","2015-07-21",32.6875,"APPLE"
"3912","2015-07-22",31.305,"APPLE"
"3913","2015-07-23",31.290001,"APPLE"
"3914","2015-07-24",31.125,"APPLE"
"3915","2015-07-27",30.692499,"APPLE"
"3916","2015-07-28",30.844999,"APPLE"
"3917","2015-07-29",30.747499,"APPLE"
"3918","2015-07-30",30.592501,"APPLE"
"3919","2015-07-31",30.325001,"APPLE"
"3920","2015-08-03",29.610001,"APPLE"
"3921","2015-08-04",28.66,"APPLE"
"3922","2015-08-05",28.85,"APPLE"
"3923","2015-08-06",28.782499,"APPLE"
"3924","2015-08-07",28.879999,"APPLE"
"3925","2015-08-10",29.93,"APPLE"
"3926","2015-08-11",28.372499,"APPLE"
"3927","2015-08-12",28.809999,"APPLE"
"3928","2015-08-13",28.7875,"APPLE"
"3929","2015-08-14",28.99,"APPLE"
"3930","2015-08-17",29.290001,"APPLE"
"3931","2015-08-18",29.125,"APPLE"
"3932","2015-08-19",28.752501,"APPLE"
"3933","2015-08-20",28.1625,"APPLE"
"3934","2015-08-21",26.440001,"APPLE"
"3935","2015-08-24",25.780001,"APPLE"
"3936","2015-08-25",25.934999,"APPLE"
"3937","2015-08-26",27.422501,"APPLE"
"3938","2015-08-27",28.23,"APPLE"
"3939","2015-08-28",28.3225,"APPLE"
"3940","2015-08-31",28.190001,"APPLE"
"3941","2015-09-01",26.93,"APPLE"
"3942","2015-09-02",28.084999,"APPLE"
"3943","2015-09-03",27.592501,"APPLE"
"3944","2015-09-04",27.317499,"APPLE"
"3945","2015-09-08",28.077499,"APPLE"
"3946","2015-09-09",27.5375,"APPLE"
"3947","2015-09-10",28.1425,"APPLE"
"3948","2015-09-11",28.5525,"APPLE"
"3949","2015-09-14",28.827499,"APPLE"
"3950","2015-09-15",29.07,"APPLE"
"3951","2015-09-16",29.102501,"APPLE"
"3952","2015-09-17",28.48,"APPLE"
"3953","2015-09-18",28.362499,"APPLE"
"3954","2015-09-21",28.8025,"APPLE"
"3955","2015-09-22",28.35,"APPLE"
"3956","2015-09-23",28.58,"APPLE"
"3957","2015-09-24",28.75,"APPLE"
"3958","2015-09-25",28.6775,"APPLE"
"3959","2015-09-28",28.110001,"APPLE"
"3960","2015-09-29",27.264999,"APPLE"
"3961","2015-09-30",27.575001,"APPLE"
"3962","2015-10-01",27.395,"APPLE"
"3963","2015-10-02",27.594999,"APPLE"
"3964","2015-10-05",27.695,"APPLE"
"3965","2015-10-06",27.827499,"APPLE"
"3966","2015-10-07",27.695,"APPLE"
"3967","2015-10-08",27.375,"APPLE"
"3968","2015-10-09",28.030001,"APPLE"
"3969","2015-10-12",27.9,"APPLE"
"3970","2015-10-13",27.9475,"APPLE"
