"","AAPL.Open","AAPL.High","AAPL.Low","AAPL.Close","AAPL.Volume","AAPL.Adjusted","AAPL.Date","Company.Name"
"2889",11.699643,11.925,11.6875,11.858571,339813600,10.181963,"2011-06-27","APPLE"
"2890",11.916071,12.025,11.908571,11.973571,294299600,10.280703,"2011-06-28","APPLE"
"2891",12.001429,12.013214,11.852857,11.93,352545200,10.243294,"2011-06-29","APPLE"
"2892",11.953571,12.004643,11.887143,11.988214,322954800,10.293278,"2011-06-30","APPLE"
"2893",11.998214,12.267857,11.935714,12.259286,435313200,10.526026,"2011-07-01","APPLE"
"2894",12.25,12.493929,12.232143,12.479643,355054000,10.715226,"2011-07-05","APPLE"
"2895",12.4625,12.646429,12.3825,12.562857,444626000,10.786676,"2011-07-06","APPLE"
"2896",12.666786,12.785714,12.642857,12.757143,399663600,10.95349,"2011-07-07","APPLE"
"2897",12.619286,12.857143,12.578571,12.846786,489633200,11.030462,"2011-07-08","APPLE"
"2898",12.726429,12.848929,12.600714,12.642857,442674400,10.855362,"2011-07-11","APPLE"
"2899",12.626071,12.774286,12.450714,12.633929,451609200,10.8477,"2011-07-12","APPLE"
"2900",12.7975,12.857143,12.727857,12.786429,391638800,10.978637,"2011-07-13","APPLE"
"2901",12.893214,12.914643,12.726429,12.7775,430533600,10.970969,"2011-07-14","APPLE"
"2902",12.898929,13.035714,12.8275,13.032857,484467200,11.190228,"2011-07-15","APPLE"
"2903",13.051071,13.380357,13.045714,13.35,572653200,11.462525,"2011-07-18","APPLE"
"2904",13.5,13.523214,13.332857,13.458929,819145600,11.556054,"2011-07-19","APPLE"
"2905",14.147143,14.1525,13.785714,13.817857,941340400,11.864242,"2011-07-20","APPLE"
"2906",13.819643,13.930714,13.710714,13.831786,526534400,11.876197,"2011-07-21","APPLE"
"2907",13.868571,14.108929,13.848214,14.046429,516728800,12.060496,"2011-07-22","APPLE"
"2908",13.941071,14.285714,13.915,14.232143,589806000,12.219954,"2011-07-25","APPLE"
"2909",14.285714,14.446429,14.274286,14.4075,476582400,12.370517,"2011-07-26","APPLE"
"2910",14.306786,14.38,14.005357,14.021071,659324400,12.03872,"2011-07-27","APPLE"
"2911",13.986429,14.178214,13.861786,13.993571,594034000,12.01511,"2011-07-28","APPLE"
"2912",13.844286,14.1125,13.714286,13.945714,632584400,11.974018,"2011-07-29","APPLE"
"2913",14.206429,14.267857,14.013214,14.169643,612836000,12.166288,"2011-08-01","APPLE"
"2914",14.201786,14.210714,13.869643,13.889643,639539600,11.925876,"2011-08-02","APPLE"
"2915",13.963571,14.055357,13.651429,14.020357,732508000,12.038109,"2011-08-03","APPLE"
"2916",13.9075,13.975714,13.476786,13.4775,871407600,11.572004,"2011-08-04","APPLE"
"2917",13.587143,13.696429,12.948929,13.343571,1204590800,11.457006,"2011-08-05","APPLE"
"2918",12.9175,13.134643,12.607857,12.614643,1143833600,10.831141,"2011-08-08","APPLE"
"2919",12.903571,13.378929,12.678571,13.3575,1082583600,11.468969,"2011-08-09","APPLE"
"2920",13.255357,13.380357,12.946429,12.988929,878656800,11.152511,"2011-08-10","APPLE"
"2921",13.232857,13.408929,13.025714,13.346429,741969200,11.459464,"2011-08-11","APPLE"
"2922",13.5025,13.558571,13.365357,13.463929,528976000,11.560349,"2011-08-12","APPLE"
"2923",13.558214,13.748929,13.503214,13.693214,460544000,11.75722,"2011-08-15","APPLE"
"2924",13.625714,13.691786,13.430714,13.588571,498750000,11.667369,"2011-08-16","APPLE"
"2925",13.653929,13.732857,13.5,13.587143,442061200,11.666143,"2011-08-17","APPLE"
"2926",13.244286,13.308929,12.906071,13.073214,851435200,11.224878,"2011-08-18","APPLE"
"2927",12.934643,13.107143,12.714286,12.715357,775888400,10.917614,"2011-08-19","APPLE"
"2928",13.018214,13.031429,12.681786,12.73,535315200,10.930186,"2011-08-22","APPLE"
"2929",12.867857,13.344286,12.75,13.342857,656835200,11.456398,"2011-08-23","APPLE"
"2930",13.338214,13.534286,13.235714,13.435,626267600,11.535512,"2011-08-24","APPLE"
"2931",13.038571,13.408929,13.035714,13.347143,871346000,11.460076,"2011-08-25","APPLE"
"2932",13.256071,13.707143,13.242857,13.699286,641477200,11.762432,"2011-08-26","APPLE"
"2933",13.863571,13.982143,13.857143,13.9275,405269200,11.95838,"2011-08-29","APPLE"
"2934",13.866071,13.994286,13.793214,13.928214,417922400,11.958995,"2011-08-30","APPLE"
"2935",13.948929,14.002857,13.637857,13.743929,522586400,11.80076,"2011-08-31","APPLE"
"2936",13.779286,13.833571,13.597143,13.608214,343725200,11.684237,"2011-09-01","APPLE"
"2937",13.383571,13.5,13.279643,13.358929,438939200,11.470196,"2011-09-02","APPLE"
"2938",13.120357,13.583214,13.088571,13.562143,509698000,11.644677,"2011-09-06","APPLE"
"2939",13.77,13.771429,13.642857,13.711786,350576800,11.773167,"2011-09-07","APPLE"
"2940",13.657143,13.878929,13.653929,13.719286,416158400,11.779603,"2011-09-08","APPLE"
"2941",13.711786,13.785714,13.393571,13.481429,564813200,11.575374,"2011-09-09","APPLE"
"2942",13.321429,13.602857,13.282143,13.569286,467832400,11.650811,"2011-09-12","APPLE"
"2943",13.647857,13.793214,13.580357,13.736429,440560400,11.794324,"2011-09-13","APPLE"
"2944",13.822143,14.0075,13.777143,13.903571,534724400,11.937832,"2011-09-14","APPLE"
"2945",13.979643,14.059286,13.925,14.034286,417818800,12.050068,"2011-09-15","APPLE"
"2946",14.126429,14.303571,14.108214,14.303571,698513200,12.281281,"2011-09-16","APPLE"
"2947",14.178571,14.758214,14.114286,14.701071,823860800,12.622582,"2011-09-19","APPLE"
"2948",14.830357,15.102143,14.685357,14.766071,775754000,12.678392,"2011-09-20","APPLE"
"2949",14.987143,15.056786,14.714286,14.719286,605976000,12.638219,"2011-09-21","APPLE"
"2950",14.3225,14.636429,14.167857,14.350714,968480800,12.321761,"2011-09-22","APPLE"
"2951",14.295714,14.526429,14.280357,14.439286,546277200,12.397809,"2011-09-23","APPLE"
"2952",14.280714,14.427857,13.975,14.398929,812876400,12.363156,"2011-09-26","APPLE"
"2953",14.5975,14.616071,14.216429,14.259286,632497600,12.243257,"2011-09-27","APPLE"
"2954",14.2925,14.419286,14.161071,14.178929,429637600,12.174259,"2011-09-28","APPLE"
"2955",14.354286,14.364643,13.793214,13.948929,651086800,11.976778,"2011-09-29","APPLE"
"2956",13.825714,13.888929,13.613571,13.618571,547640800,11.693129,"2011-09-30","APPLE"
"2957",13.584643,13.665714,13.3275,13.378571,669099200,11.487058,"2011-10-03","APPLE"
"2958",13.3775,13.635714,12.651429,13.303571,1233677200,11.422661,"2011-10-04","APPLE"
"2959",13.137857,13.565,12.867857,13.508929,786469600,11.598989,"2011-10-05","APPLE"
"2960",13.333214,13.742143,13.278571,13.4775,812582400,11.572004,"2011-10-06","APPLE"
"2961",13.420714,13.490714,13.160357,13.207143,535458000,11.339868,"2011-10-07","APPLE"
"2962",13.538929,13.886071,13.5075,13.886071,442514800,11.922807,"2011-10-10","APPLE"
"2963",14.020357,14.399286,13.982143,14.296071,605687600,12.27484,"2011-10-11","APPLE"
"2964",14.547857,14.616071,14.290714,14.363929,622286000,12.333105,"2011-10-12","APPLE"
"2965",14.463571,14.586786,14.3875,14.586786,426185200,12.524453,"2011-10-13","APPLE"
"2966",14.886786,15.071429,14.831071,15.071429,573367200,12.940578,"2011-10-14","APPLE"
"2967",15.062143,15.239286,14.855,14.999643,686044800,12.878941,"2011-10-17","APPLE"
"2968",15.062857,15.171786,14.856786,15.08,881602400,12.947936,"2011-10-18","APPLE"
"2969",14.333929,14.586429,14.207143,14.236429,1104059600,12.223634,"2011-10-19","APPLE"
"2970",14.285714,14.298214,14.078929,14.118214,549270400,12.122131,"2011-10-20","APPLE"
"2971",14.217857,14.255,13.955357,14.031071,621244400,12.047306,"2011-10-21","APPLE"
"2972",14.149286,14.517857,14.121429,14.491786,502138000,12.442886,"2011-10-24","APPLE"
"2973",14.465357,14.519643,14.192143,14.206071,430427200,12.197566,"2011-10-25","APPLE"
"2974",14.348571,14.376786,14.041071,14.307143,456304800,12.284344,"2011-10-26","APPLE"
"2975",14.555714,14.607143,14.353214,14.453214,494664800,12.409764,"2011-10-27","APPLE"
"2976",14.392857,14.5125,14.375357,14.4625,322842800,12.417739,"2011-10-28","APPLE"
"2977",14.372143,14.618929,14.323214,14.456429,385501200,12.41253,"2011-10-31","APPLE"
"2978",14.193214,14.267857,14.043571,14.161071,531790000,12.15893,"2011-11-01","APPLE"
"2979",14.288929,14.301429,14.111071,14.193214,327350800,12.186529,"2011-11-02","APPLE"
"2980",14.2525,14.407143,14.12,14.395357,441386400,12.360092,"2011-11-03","APPLE"
"2981",14.358214,14.408571,14.255714,14.294286,302229200,12.27331,"2011-11-04","APPLE"
"2982",14.2825,14.285714,14.1475,14.276071,270275600,12.25767,"2011-11-07","APPLE"
"2983",14.364643,14.571429,14.341429,14.508214,400442000,12.456991,"2011-11-08","APPLE"
"2984",14.1775,14.3175,14.079643,14.117143,558684000,12.121212,"2011-11-09","APPLE"
"2985",14.179643,14.186071,13.648214,13.757857,744752400,11.812725,"2011-11-10","APPLE"
"2986",13.8075,13.882143,13.580714,13.736429,653786000,11.794324,"2011-11-11","APPLE"
"2987",13.697143,13.758929,13.507143,13.545,432905200,11.629959,"2011-11-14","APPLE"
"2988",13.6,13.910714,13.551786,13.886786,430810800,11.923422,"2011-11-15","APPLE"
"2989",13.901786,13.969286,13.725714,13.741786,349210400,11.798924,"2011-11-16","APPLE"
"2990",13.713571,13.735,13.410714,13.478929,479900400,11.57323,"2011-11-17","APPLE"
"2991",13.532857,13.571071,13.388571,13.390714,371938000,11.497486,"2011-11-18","APPLE"
"2992",13.228571,13.274286,13.068214,13.178929,447980400,11.315645,"2011-11-21","APPLE"
"2993",13.250714,13.4975,13.247857,13.446786,409021200,11.545631,"2011-11-22","APPLE"
"2994",13.375357,13.422857,13.102857,13.106786,428271200,11.253704,"2011-11-23","APPLE"
"2995",13.157857,13.255357,12.975714,12.984643,254760800,11.14883,"2011-11-25","APPLE"
"2996",13.298214,13.454286,13.226071,13.432857,346413200,11.53367,"2011-11-28","APPLE"
"2997",13.422857,13.529643,13.221429,13.328571,375855200,11.444131,"2011-11-29","APPLE"
"2998",13.6175,13.652857,13.510714,13.65,405938400,11.720113,"2011-11-30","APPLE"
"2999",13.662143,13.892857,13.598214,13.854643,387181200,11.895826,"2011-12-01","APPLE"
"3000",13.9225,14.058214,13.877857,13.917857,379055600,11.9501,"2011-12-02","APPLE"
"3001",14.053214,14.1575,13.9425,14.036071,357210000,12.0516,"2011-12-05","APPLE"
"3002",14.018214,14.093929,13.906429,13.9625,283598000,11.988432,"2011-12-06","APPLE"
"3003",13.926071,13.962143,13.812857,13.896071,304746400,11.931396,"2011-12-07","APPLE"
"3004",13.980357,14.125,13.936786,13.952143,376356400,11.979539,"2011-12-08","APPLE"
"3005",14.030357,14.072857,13.965357,14.057857,296993200,12.070306,"2011-12-09","APPLE"
"3006",13.988571,14.067857,13.908929,13.994286,301067200,12.015725,"2011-12-12","APPLE"
"3007",14.035714,14.121429,13.825,13.886071,338928800,11.922807,"2011-12-13","APPLE"
"3008",13.810714,13.835,13.488571,13.578214,406887600,11.658478,"2011-12-14","APPLE"
"3009",13.690357,13.705,13.511071,13.533571,256200000,11.620146,"2011-12-15","APPLE"
"3010",13.584286,13.719643,13.556071,13.607857,421478400,11.683931,"2011-12-16","APPLE"
"3011",13.659643,13.744643,13.588571,13.650357,235530400,11.720418,"2011-12-19","APPLE"
"3012",13.848571,14.146429,13.830714,14.141071,337215200,12.141754,"2011-12-20","APPLE"
"3013",14.1675,14.189286,14.000357,14.158929,262948000,12.157084,"2011-12-21","APPLE"
"3014",14.178571,14.254643,14.146429,14.233929,202358800,12.221486,"2011-12-22","APPLE"
"3015",14.274643,14.413929,14.2675,14.404643,269399200,12.368064,"2011-12-23","APPLE"
"3016",14.396429,14.610357,14.393571,14.518929,265076000,12.466189,"2011-12-27","APPLE"
"3017",14.531786,14.580357,14.333571,14.38,228662000,12.346905,"2011-12-28","APPLE"
"3018",14.407143,14.4875,14.303929,14.468571,215978000,12.422952,"2011-12-29","APPLE"
"3019",14.411071,14.51,14.410357,14.464286,179662000,12.419274,"2011-12-30","APPLE"
"3020",14.621429,14.732143,14.607143,14.686786,302220800,12.610314,"2012-01-03","APPLE"
"3021",14.642857,14.81,14.617143,14.765714,260022000,12.678082,"2012-01-04","APPLE"
"3022",14.819643,14.948214,14.738214,14.929643,271269600,12.818838,"2012-01-05","APPLE"
"3023",14.991786,15.098214,14.972143,15.085714,318292800,12.95284,"2012-01-06","APPLE"
"3024",15.196429,15.276786,15.048214,15.061786,394024400,12.932296,"2012-01-09","APPLE"
"3025",15.211071,15.214286,15.053571,15.115714,258196400,12.9786,"2012-01-10","APPLE"
"3026",15.095714,15.101786,14.975357,15.091071,215084800,12.95744,"2012-01-11","APPLE"
"3027",15.081429,15.103571,14.955357,15.049643,212587200,12.92187,"2012-01-12","APPLE"
"3028",14.989286,15.016071,14.952143,14.993214,226021600,12.873418,"2012-01-13","APPLE"
"3029",15.15,15.213929,15.105714,15.167857,242897200,13.023371,"2012-01-17","APPLE"
"3030",15.248571,15.338214,15.225,15.325357,276791200,13.158603,"2012-01-18","APPLE"
"3031",15.3625,15.406071,15.2325,15.276786,261738400,13.116899,"2012-01-19","APPLE"
"3032",15.2675,15.267857,14.991071,15.010714,413974400,12.888447,"2012-01-20","APPLE"
"3033",15.095357,15.301786,15.082143,15.264643,306062400,13.106473,"2012-01-23","APPLE"
"3034",15.182143,15.182143,14.983929,15.014643,547638000,12.891817,"2012-01-24","APPLE"
"3035",16.23,16.230356,15.8475,15.952143,958314000,13.69677,"2012-01-25","APPLE"
"3036",16.012857,16.028214,15.826429,15.879643,323985200,13.634521,"2012-01-26","APPLE"
"3037",15.869286,16.017143,15.848929,15.974286,299709200,13.715787,"2012-01-27","APPLE"
"3038",15.918214,16.210714,15.906786,16.178928,379341200,13.891497,"2012-01-30","APPLE"
"3039",16.27107,16.365713,16.18107,16.302856,391683600,13.997897,"2012-01-31","APPLE"
"3040",16.371786,16.3925,16.269644,16.2925,270046000,13.989007,"2012-02-01","APPLE"
"3041",16.282143,16.327499,16.213572,16.254286,186796400,13.956196,"2012-02-02","APPLE"
"3042",16.332144,16.428572,16.27,16.417143,286599600,14.09603,"2012-02-03","APPLE"
"3043",16.370714,16.606428,16.364286,16.570356,249412800,14.227579,"2012-02-06","APPLE"
"3044",16.616072,16.776787,16.592142,16.743929,316223600,14.376609,"2012-02-07","APPLE"
"3045",16.803572,17.028214,16.775,17.024286,407890000,14.617334,"2012-02-08","APPLE"
"3046",17.17,17.741072,17.162857,17.613214,884214800,15.122998,"2012-02-09","APPLE"
"3047",17.534286,17.772142,17.448214,17.622143,631302000,15.130661,"2012-02-10","APPLE"
"3048",17.840357,17.993929,17.753214,17.950001,517216000,15.412165,"2012-02-13","APPLE"
"3049",18.023571,18.19857,17.928572,18.195,460398400,15.62252,"2012-02-14","APPLE"
"3050",18.366428,18.79607,17.746071,17.77393,1506120000,15.260986,"2012-02-15","APPLE"
"3051",17.553572,18.031786,17.379642,17.936071,944552000,15.400208,"2012-02-16","APPLE"
"3052",17.968214,18.134644,17.867857,17.932858,535805200,15.397446,"2012-02-17","APPLE"
"3053",18.102858,18.387501,18.004286,18.387501,605595200,15.787806,"2012-02-21","APPLE"
"3054",18.324286,18.410357,18.18107,18.322857,483302400,15.732304,"2012-02-22","APPLE"
"3055",18.395714,18.493929,18.196428,18.442499,568027600,15.835032,"2012-02-23","APPLE"
"3056",18.559643,18.674999,18.522858,18.657499,415072000,16.01963,"2012-02-24","APPLE"
"3057",18.618214,18.875,18.438572,18.777143,547582000,16.122368,"2012-02-27","APPLE"
"3058",18.855715,19.121786,18.780357,19.121786,600387200,16.418282,"2012-02-28","APPLE"
"3059",19.341429,19.557501,19.132143,19.372856,952011200,16.63385,"2012-02-29","APPLE"
"3060",19.577499,19.57893,19.241785,19.445356,683270000,16.696102,"2012-03-01","APPLE"
"3061",19.437143,19.52857,19.375713,19.470715,431712400,16.717875,"2012-03-02","APPLE"
"3062",19.479286,19.552856,18.785713,19.04143,809124400,16.349289,"2012-03-05","APPLE"
"3063",18.702143,19.060356,18.436428,18.937857,810238800,16.260355,"2012-03-06","APPLE"
"3064",19.171429,19.206429,18.689285,18.953215,798520800,16.273539,"2012-03-07","APPLE"
"3065",19.096071,19.3925,19.004286,19.356787,516457200,16.620054,"2012-03-08","APPLE"
"3066",19.436071,19.562143,19.396786,19.470358,418919200,16.717567,"2012-03-09","APPLE"
"3067",19.606428,19.714287,19.535713,19.714287,407282400,16.92701,"2012-03-12","APPLE"
"3068",19.912144,20.292143,19.848213,20.289286,690855200,17.420713,"2012-03-13","APPLE"
"3069",20.644644,21.24,20.549999,21.056429,1418844000,18.079397,"2012-03-14","APPLE"
"3070",21.414642,21.428928,20.6625,20.912857,1159718000,17.95612,"2012-03-15","APPLE"
"3071",20.882856,21.042856,20.642857,20.913214,825487600,17.956429,"2012-03-16","APPLE"
"3072",21.370358,21.491785,21.0375,21.467857,901236000,18.432652,"2012-03-19","APPLE"
"3073",21.411072,21.674999,21.124287,21.64143,816662000,18.581688,"2012-03-20","APPLE"
"3074",21.526428,21.773214,21.47893,21.517857,644042000,18.47558,"2012-03-21","APPLE"
"3075",21.349285,21.589287,21.268929,21.405001,623870800,18.378687,"2012-03-22","APPLE"
"3076",21.446072,21.492857,21.228571,21.2875,430488800,18.277796,"2012-03-23","APPLE"
"3077",21.42107,21.683929,21.259287,21.677856,595742000,18.612959,"2012-03-26","APPLE"
"3078",21.649286,22.01,21.645,21.945715,607129600,18.842953,"2012-03-27","APPLE"
"3079",22.084999,22.194643,21.796785,22.057858,655460400,18.939238,"2012-03-28","APPLE"
"3080",21.885,22.02,21.686787,21.780714,608238400,18.701281,"2012-03-29","APPLE"
"3081",21.741785,21.805714,21.355,21.4125,731038000,18.385122,"2012-03-30","APPLE"
"3082",21.493929,22.098928,21.442142,22.093929,598351600,18.970209,"2012-04-02","APPLE"
"3083",22.40357,22.57893,22.2325,22.475714,834559600,19.298025,"2012-04-03","APPLE"
"3084",22.298214,22.352142,22.035713,22.296785,572980800,19.144386,"2012-04-04","APPLE"
"3085",22.392143,22.66643,22.264286,22.63143,641298000,19.431721,"2012-04-05","APPLE"
"3086",22.361786,22.851429,22.332144,22.7225,597536800,19.509911,"2012-04-09","APPLE"
"3087",22.854643,23,22.357143,22.444286,889725200,19.271029,"2012-04-10","APPLE"
"3088",22.72143,22.745358,22.262142,22.364286,696614800,19.202341,"2012-04-11","APPLE"
"3089",22.321428,22.547501,22.160713,22.241785,614336800,19.097162,"2012-04-12","APPLE"
"3090",22.289642,22.310715,21.553928,21.615356,859644800,18.559309,"2012-04-13","APPLE"
"3091",21.787857,21.795713,20.651787,20.718929,1050786800,17.789614,"2012-04-16","APPLE"
"3092",20.67643,21.785713,20.425358,21.775,1025528000,18.696369,"2012-04-17","APPLE"
"3093",21.918571,22.151787,21.525356,21.726429,954531200,18.654675,"2012-04-18","APPLE"
"3094",21.436428,21.5975,20.875713,20.98,834719200,18.013773,"2012-04-19","APPLE"
"3095",21.120714,21.236429,20.372143,20.463572,1030985200,17.570356,"2012-04-20","APPLE"
"3096",20.378929,20.595358,19.879286,20.417856,966529200,17.531103,"2012-04-23","APPLE"
"3097",20.093214,20.274643,19.821428,20.01,1076149200,17.180914,"2012-04-24","APPLE"
"3098",21.987143,22.071428,21.642857,21.785713,905777600,18.705572,"2012-04-25","APPLE"
"3099",21.938213,21.953215,21.504642,21.703571,536068400,18.635044,"2012-04-26","APPLE"
"3100",21.609644,21.649286,21.446428,21.535713,406722400,18.490915,"2012-04-27","APPLE"
"3101",21.35,21.371429,20.821428,20.856428,506144800,17.907673,"2012-04-30","APPLE"
"3102",20.889286,21.312857,20.758215,20.790358,610999200,17.850939,"2012-05-01","APPLE"
"3103",20.722857,20.978571,20.673571,20.927856,427389200,17.968998,"2012-05-02","APPLE"
"3104",21.089287,21.121429,20.725,20.779285,390549600,17.841436,"2012-05-03","APPLE"
"3105",20.610001,20.655714,20.184643,20.1875,529992400,17.333317,"2012-05-04","APPLE"
"3106",20.053572,20.456072,20.043928,20.338572,460118400,17.463034,"2012-05-07","APPLE"
"3107",20.342142,20.410713,19.954643,20.292143,497252000,17.423166,"2012-05-08","APPLE"
"3108",20.132143,20.499287,20.030357,20.327856,480704000,17.453825,"2012-05-09","APPLE"
"3109",20.520714,20.567142,20.30143,20.375713,333200000,17.494919,"2012-05-10","APPLE"
"3110",20.178572,20.516787,20.155357,20.239643,399546000,17.378094,"2012-05-11","APPLE"
"3111",20.091785,20.268213,19.914286,19.936428,352626400,17.117741,"2012-05-14","APPLE"
"3112",20.051786,20.115,19.705357,19.756071,476336000,16.962891,"2012-05-15","APPLE"
"3113",19.7875,19.888929,19.322857,19.502857,560896000,16.745472,"2012-05-16","APPLE"
"3114",19.475357,19.553572,18.932858,18.932858,717220000,16.25606,"2012-05-17","APPLE"
"3115",19.07,19.407499,18.649286,18.942142,732292400,16.264032,"2012-05-18","APPLE"
"3116",19.089287,20.055,19.073214,20.045713,631106000,17.211582,"2012-05-21","APPLE"
"3117",20.34107,20.495714,19.735001,19.891787,694870400,17.079412,"2012-05-22","APPLE"
"3118",19.910713,20.457144,19.758215,20.377144,584897600,17.496151,"2012-05-23","APPLE"
"3119",20.566786,20.589287,20.043928,20.190001,496230000,17.335464,"2012-05-24","APPLE"
"3120",20.163929,20.208929,19.945356,20.081785,328507200,17.242546,"2012-05-25","APPLE"
"3121",20.389286,20.5,20.189644,20.438213,380508800,17.548586,"2012-05-29","APPLE"
"3122",20.328571,20.713928,20.234285,20.684643,529429600,17.760176,"2012-05-30","APPLE"
"3123",20.740713,20.767857,20.409286,20.633215,491674400,17.716013,"2012-05-31","APPLE"
"3124",20.327143,20.451786,20.018572,20.035357,520987600,17.202692,"2012-06-01","APPLE"
"3125",20.053572,20.267857,19.589287,20.153214,556995600,17.303883,"2012-06-04","APPLE"
"3126",20.045357,20.231071,19.940357,20.10107,388214400,17.259113,"2012-06-05","APPLE"
"3127",20.2775,20.494642,20.196428,20.409286,401455600,17.523745,"2012-06-06","APPLE"
"3128",20.6175,20.61857,20.375,20.418571,379766800,17.531725,"2012-06-07","APPLE"
"3129",20.414286,20.735001,20.321428,20.725714,347516400,17.795431,"2012-06-08","APPLE"
"3130",20.99,21.017857,20.379642,20.39893,591264800,17.514854,"2012-06-11","APPLE"
"3131",20.51643,20.593571,20.239286,20.577143,435380400,17.66787,"2012-06-12","APPLE"
"3132",20.518572,20.66,20.370714,20.434286,293580000,17.545212,"2012-06-13","APPLE"
"3133",20.401428,20.482143,20.259287,20.411785,345573200,17.525892,"2012-06-14","APPLE"
"3134",20.392857,20.522142,20.34107,20.504642,335255200,17.605623,"2012-06-15","APPLE"
"3135",20.39143,20.996071,20.370358,20.920713,440412000,17.962866,"2012-06-18","APPLE"
"3136",20.835714,21.071428,20.825001,20.97893,361404400,18.012852,"2012-06-19","APPLE"
"3137",21.0075,21.044643,20.742857,20.919287,358943200,17.961645,"2012-06-20","APPLE"
"3138",20.908571,21.007856,20.622856,20.631071,326351200,17.714172,"2012-06-21","APPLE"
"3139",20.68,20.7925,20.550714,20.789286,284471600,17.850018,"2012-06-22","APPLE"
"3140",20.617857,20.707144,20.370358,20.384644,304382400,17.502588,"2012-06-25","APPLE"
"3141",20.404642,20.5175,20.261786,20.429644,276536400,17.541233,"2012-06-26","APPLE"
"3142",20.535713,20.597857,20.425714,20.517857,202997200,17.616972,"2012-06-27","APPLE"
"3143",20.416786,20.5,20.200357,20.323214,282836400,17.449844,"2012-06-28","APPLE"
"3144",20.642857,20.857143,20.508928,20.857143,421500800,17.908281,"2012-06-29","APPLE"
"3145",20.883215,21.195356,20.842857,21.161428,400092000,18.16955,"2012-07-02","APPLE"
"3146",21.245714,21.428572,21.214287,21.407499,241712800,18.380831,"2012-07-03","APPLE"
"3147",21.44857,21.940714,21.416071,21.783571,484383200,18.703739,"2012-07-05","APPLE"
"3148",21.681786,21.73,21.485001,21.638571,418930400,18.579231,"2012-07-06","APPLE"
"3149",21.617857,21.924999,21.575357,21.924643,379405600,18.824854,"2012-07-09","APPLE"
"3150",22.070356,22.138214,21.618214,21.721786,511957600,18.650679,"2012-07-10","APPLE"
"3151",21.647142,21.702143,21.329287,21.586786,469322000,18.534773,"2012-07-11","APPLE"
"3152",21.437143,21.5525,21.167143,21.389286,428041600,18.365192,"2012-07-12","APPLE"
"3153",21.53393,21.685356,21.428572,21.606071,311427200,18.551327,"2012-07-13","APPLE"
"3154",21.611429,21.843571,21.607857,21.675358,301260400,18.610815,"2012-07-16","APPLE"
"3155",21.813929,21.839287,21.541071,21.67643,293624800,18.611734,"2012-07-17","APPLE"
"3156",21.663929,21.726429,21.555714,21.652143,252700000,18.590885,"2012-07-18","APPLE"
"3157",21.831429,21.976786,21.642857,21.940001,436861600,18.838051,"2012-07-19","APPLE"
"3158",21.893929,21.944286,21.560715,21.582144,397471200,18.530781,"2012-07-20","APPLE"
"3159",21.228571,21.639286,20.989643,21.565357,487975600,18.516369,"2012-07-23","APPLE"
"3160",21.692142,21.774286,21.375357,21.46143,565132400,18.427137,"2012-07-24","APPLE"
"3161",20.51643,20.742857,20.357143,20.534643,877312800,17.63138,"2012-07-25","APPLE"
"3162",20.705713,20.728571,20.370001,20.531429,406632800,17.628626,"2012-07-26","APPLE"
"3163",20.536072,20.922501,20.413929,20.898571,403936400,17.943859,"2012-07-27","APPLE"
"3164",21.104286,21.408571,20.99357,21.251072,379142400,18.246519,"2012-07-30","APPLE"
"3165",21.543928,21.84643,21.525715,21.812857,462327600,18.728882,"2012-07-31","APPLE"
"3166",21.996786,22.014286,21.535713,21.671785,384501600,18.607752,"2012-08-01","APPLE"
"3167",21.530001,21.810356,21.4375,21.706785,332158400,18.63781,"2012-08-02","APPLE"
"3168",21.915358,22.070715,21.841429,21.989286,344920800,18.88036,"2012-08-03","APPLE"
"3169",22.04607,22.316786,21.973572,22.233929,302103200,19.090408,"2012-08-06","APPLE"
"3170",22.241785,22.321428,22.072857,22.175358,290446800,19.040121,"2012-08-07","APPLE"
"3171",22.121071,22.281429,22.039286,22.137857,244706000,19.007925,"2012-08-08","APPLE"
"3172",22.066071,22.204643,22.064285,22.168928,221642400,19.116335,"2012-08-09","APPLE"
"3173",22.096786,22.205713,22.09643,22.203571,194938800,19.146208,"2012-08-10","APPLE"
"3174",22.263929,22.5,22.258928,22.5,278832400,19.401815,"2012-08-13","APPLE"
"3175",22.566786,22.807501,22.5075,22.560356,340169200,19.453863,"2012-08-14","APPLE"
"3176",22.546429,22.642857,22.419643,22.529642,257342400,19.427378,"2012-08-15","APPLE"
"3177",22.543215,22.741428,22.517857,22.726429,254534000,19.597069,"2012-08-16","APPLE"
"3178",22.857143,23.149643,22.814644,23.146786,442761200,19.959538,"2012-08-17","APPLE"
"3179",23.214643,23.755358,23.210714,23.755358,613384800,20.484314,"2012-08-20","APPLE"
"3180",23.957857,24.102858,23.22607,23.430714,812719600,20.204369,"2012-08-21","APPLE"
"3181",23.372143,23.892857,23.146786,23.888214,565322800,20.598877,"2012-08-22","APPLE"
"3182",23.789642,23.924999,23.612499,23.665358,420128800,20.406704,"2012-08-23","APPLE"
"3183",23.553928,23.91,23.4125,23.686428,437340400,20.42487,"2012-08-24","APPLE"
"3184",24.285357,24.316786,24.055,24.13143,427008400,20.808598,"2012-08-27","APPLE"
"3185",24.106428,24.146429,23.952499,24.1,267416800,20.781502,"2012-08-28","APPLE"
